X,Y,Slice,DX,DY,Orientation,Coherency,Energy
4587,780,0,-0.174,0.749,76.937,0.108,0.416
4637,780,0,-0.216,-0.971,-77.449,0.123,0.393
4687,780,0,-0.478,-0.876,-61.382,0.168,0.380
4737,780,0,-0.596,-0.802,-53.400,0.247,0.385
4787,780,0,-0.624,-0.781,-51.375,0.333,0.407
4837,780,0,-0.622,-0.783,-51.520,0.398,0.436
4887,780,0,-0.618,-0.786,-51.807,0.432,0.457
4937,780,0,-0.627,-0.779,-51.166,0.439,0.459
4987,780,0,-0.655,-0.755,-49.039,0.432,0.450
5037,780,0,-0.695,-0.718,-45.911,0.432,0.445
5087,780,0,-0.733,-0.680,-42.872,0.441,0.457
5137,780,0,-0.764,-0.645,-40.191,0.450,0.485
5187,780,0,-0.792,-0.610,-37.585,0.464,0.524
5237,780,0,-0.820,-0.571,-34.846,0.482,0.568
5287,780,0,-0.850,-0.525,-31.697,0.500,0.607
5337,780,0,-0.882,-0.470,-28.027,0.518,0.630
5387,780,0,-0.911,-0.412,-24.336,0.533,0.634
5437,780,0,-0.932,-0.362,-21.257,0.534,0.634
5487,780,0,-0.944,-0.330,-19.295,0.525,0.642
5537,780,0,-0.947,-0.320,-18.654,0.521,0.644
5587,780,0,-0.950,-0.313,-18.216,0.523,0.628
5637,780,0,-0.959,-0.282,-16.362,0.517,0.611
5687,780,0,-0.975,-0.221,-12.800,0.483,0.600
5737,780,0,-0.991,-0.133,-7.674,0.413,0.578
5787,780,0,-0.999,-0.002,-0.140,0.319,0.530
5837,780,0,-0.983,0.176,10.145,0.243,0.468
5887,780,0,-0.941,0.333,19.459,0.212,0.411
5937,780,0,-0.909,0.410,24.282,0.214,0.378
5987,780,0,-0.882,0.465,27.829,0.234,0.369
6037,780,0,-0.832,0.549,33.414,0.267,0.379
6087,780,0,-0.775,0.628,39.012,0.311,0.402
6137,780,0,-0.744,0.666,41.866,0.353,0.427
6187,780,0,-0.740,0.670,42.161,0.382,0.445
6237,780,0,-0.746,0.665,41.704,0.402,0.456
6287,780,0,-0.742,0.669,42.056,0.419,0.459
6337,780,0,-0.730,0.683,43.102,0.442,0.458
6387,780,0,-0.725,0.688,43.527,0.475,0.461
6437,780,0,-0.733,0.680,42.821,0.504,0.471
6487,780,0,-0.746,0.665,41.715,0.509,0.494
6537,780,0,-0.754,0.657,41.048,0.490,0.533
6587,780,0,-0.758,0.652,40.697,0.463,0.575
6637,780,0,-0.767,0.641,39.865,0.449,0.600
6687,780,0,-0.784,0.621,38.374,0.455,0.604
6737,780,0,-0.799,0.601,36.915,0.473,0.595
6787,780,0,-0.811,0.585,35.799,0.496,0.585
6837,780,0,-0.823,0.569,34.653,0.515,0.570
6887,780,0,-0.837,0.547,33.184,0.516,0.540
6937,780,0,-0.853,0.521,31.407,0.495,0.501
6987,780,0,-0.871,0.491,29.431,0.472,0.472
7037,780,0,-0.886,0.463,27.597,0.471,0.470
7087,780,0,-0.895,0.445,26.438,0.495,0.496
7137,780,0,-0.899,0.438,25.946,0.525,0.539
7187,780,0,-0.901,0.434,25.705,0.542,0.574
7237,780,0,-0.904,0.428,25.361,0.537,0.591
7287,780,0,-0.907,0.422,24.951,0.523,0.595
7337,780,0,-0.978,0.101,5.880,0.124,0.143
37,830,0,-0.053,0.998,86.958,0.271,0.365
87,830,0,-0.044,0.999,87.464,0.319,0.352
137,830,0,-0.019,0.867,88.765,0.370,0.338
187,830,0,-0.019,-0.885,-88.744,0.389,0.333
237,830,0,-0.061,-0.998,-86.484,0.368,0.345
287,830,0,-0.100,-0.995,-84.248,0.343,0.379
337,830,0,-0.119,-0.993,-83.136,0.345,0.434
387,830,0,-0.117,-0.993,-83.255,0.381,0.494
437,830,0,-0.113,-0.994,-83.531,0.432,0.534
487,830,0,-0.118,-0.993,-83.230,0.472,0.536
537,830,0,-0.129,-0.992,-82.591,0.482,0.515
587,830,0,-0.139,-0.990,-81.994,0.471,0.497
637,830,0,-0.168,-0.986,-80.348,0.462,0.494
687,830,0,-0.244,-0.969,-75.855,0.467,0.492
737,830,0,-0.357,-0.933,-69.047,0.491,0.474
787,830,0,-0.464,-0.885,-62.338,0.523,0.444
837,830,0,-0.548,-0.836,-56.740,0.541,0.413
887,830,0,-0.616,-0.787,-51.943,0.537,0.390
937,830,0,-0.670,-0.742,-47.933,0.523,0.378
987,830,0,-0.708,-0.707,-44.963,0.507,0.372
1037,830,0,-0.731,-0.683,-43.050,0.490,0.373
1087,830,0,-0.744,-0.668,-41.916,0.473,0.388
1137,830,0,-0.759,-0.651,-40.629,0.457,0.422
1187,830,0,-0.784,-0.621,-38.378,0.431,0.470
1237,830,0,-0.816,-0.578,-35.312,0.377,0.505
1287,830,0,-0.853,-0.520,-31.373,0.297,0.513
1337,830,0,-0.901,-0.430,-25.533,0.215,0.504
1387,830,0,-0.947,-0.313,-18.289,0.160,0.495
1437,830,0,-0.962,-0.253,-14.706,0.120,0.493
1487,830,0,-0.919,-0.309,-18.563,0.063,0.499
1537,830,0,-0.303,0.061,11.447,0.054,0.513
1587,830,0,-0.226,0.944,76.526,0.144,0.537
1637,830,0,-0.279,0.960,73.804,0.219,0.560
1687,830,0,-0.269,0.963,74.402,0.244,0.568
1737,830,0,-0.218,0.975,77.423,0.223,0.566
1787,830,0,-0.141,0.989,81.870,0.184,0.557
1837,830,0,-0.083,0.996,85.234,0.154,0.541
1887,830,0,-0.113,0.993,83.498,0.143,0.516
1937,830,0,-0.229,0.972,76.731,0.144,0.493
1987,830,0,-0.358,0.933,69.016,0.144,0.481
2037,830,0,-0.463,0.885,62.369,0.139,0.488
2087,830,0,-0.513,0.857,59.111,0.147,0.521
2137,830,0,-0.499,0.866,60.050,0.168,0.573
2187,830,0,-0.468,0.883,62.088,0.182,0.624
2237,830,0,-0.458,0.888,62.697,0.175,0.652
2287,830,0,-0.490,0.870,60.589,0.146,0.647
2337,830,0,-0.567,0.819,55.269,0.098,0.629
2387,830,0,-0.749,0.585,38.007,0.045,0.625
2437,830,0,-0.957,-0.128,-7.609,0.051,0.636
2487,830,0,-0.955,-0.276,-16.117,0.110,0.642
2537,830,0,-0.963,-0.264,-15.343,0.181,0.635
2587,830,0,-0.970,-0.240,-13.916,0.261,0.621
2637,830,0,-0.972,-0.236,-13.674,0.345,0.612
2687,830,0,-0.969,-0.247,-14.328,0.403,0.611
2737,830,0,-0.965,-0.263,-15.266,0.410,0.615
2787,830,0,-0.964,-0.267,-15.495,0.371,0.620
2837,830,0,-0.976,-0.216,-12.456,0.307,0.620
2887,830,0,-0.996,-0.048,-2.736,0.257,0.617
2937,830,0,-0.984,0.164,9.463,0.272,0.613
2987,830,0,-0.961,0.276,16.015,0.323,0.607
3037,830,0,-0.951,0.310,18.051,0.363,0.600
3087,830,0,-0.945,0.326,19.009,0.381,0.601
3137,830,0,-0.933,0.359,21.048,0.372,0.616
3187,830,0,-0.907,0.420,24.838,0.333,0.644
3237,830,0,-0.860,0.509,30.624,0.291,0.666
3287,830,0,-0.794,0.607,37.363,0.286,0.666
3337,830,0,-0.725,0.688,43.474,0.307,0.639
3387,830,0,-0.633,0.773,50.682,0.325,0.594
3437,830,0,-0.488,0.871,60.749,0.346,0.559
3487,830,0,-0.333,0.942,70.506,0.390,0.551
3537,830,0,-0.230,0.973,76.716,0.427,0.563
3587,830,0,-0.167,0.986,80.382,0.427,0.579
3637,830,0,-0.123,0.992,82.956,0.397,0.591
3687,830,0,-0.101,0.995,84.212,0.356,0.591
3737,830,0,-0.120,0.993,83.136,0.315,0.580
3787,830,0,-0.185,0.982,79.329,0.275,0.572
3837,830,0,-0.315,0.947,71.603,0.242,0.573
3887,830,0,-0.514,0.855,58.968,0.255,0.574
3937,830,0,-0.667,0.744,48.097,0.334,0.577
3987,830,0,-0.732,0.681,42.953,0.425,0.589
4037,830,0,-0.749,0.662,41.469,0.481,0.605
4087,830,0,-0.747,0.665,41.646,0.497,0.612
4137,830,0,-0.743,0.670,42.052,0.491,0.599
4187,830,0,-0.745,0.667,41.872,0.480,0.568
4237,830,0,-0.756,0.655,40.891,0.478,0.537
4287,830,0,-0.771,0.637,39.575,0.483,0.522
4337,830,0,-0.781,0.624,38.612,0.474,0.521
4387,830,0,-0.782,0.622,38.507,0.432,0.517
4437,830,0,-0.761,0.648,40.431,0.352,0.498
4487,830,0,-0.673,0.736,47.556,0.250,0.467
4537,830,0,-0.448,0.888,63.241,0.182,0.436
4587,830,0,-0.152,0.974,81.107,0.169,0.407
4637,830,0,-0.126,-0.857,-81.636,0.170,0.382
4687,830,0,-0.384,-0.921,-67.374,0.200,0.369
4737,830,0,-0.524,-0.851,-58.375,0.273,0.378
4787,830,0,-0.562,-0.827,-55.834,0.351,0.402
4837,830,0,-0.559,-0.829,-55.990,0.404,0.427
4887,830,0,-0.549,-0.835,-56.670,0.424,0.442
4937,830,0,-0.552,-0.833,-56.456,0.416,0.447
4987,830,0,-0.583,-0.812,-54.328,0.402,0.445
5037,830,0,-0.631,-0.775,-50.865,0.411,0.447
5087,830,0,-0.672,-0.740,-47.761,0.439,0.462
5137,830,0,-0.703,-0.711,-45.312,0.465,0.489
5187,830,0,-0.733,-0.679,-42.809,0.481,0.523
5237,830,0,-0.768,-0.640,-39.775,0.492,0.561
5287,830,0,-0.808,-0.588,-36.029,0.500,0.598
5337,830,0,-0.852,-0.523,-31.550,0.506,0.619
5387,830,0,-0.891,-0.454,-27.020,0.514,0.621
5437,830,0,-0.916,-0.400,-23.569,0.519,0.618
5487,830,0,-0.929,-0.371,-21.753,0.522,0.621
5537,830,0,-0.932,-0.362,-21.214,0.528,0.616
5587,830,0,-0.936,-0.351,-20.580,0.538,0.595
5637,830,0,-0.949,-0.316,-18.409,0.535,0.576
5687,830,0,-0.967,-0.253,-14.684,0.499,0.567
5737,830,0,-0.985,-0.171,-9.842,0.420,0.547
5787,830,0,-0.997,-0.051,-2.952,0.304,0.503
5837,830,0,-0.984,0.159,9.189,0.193,0.445
5887,830,0,-0.879,0.465,27.850,0.149,0.391
5937,830,0,-0.767,0.636,39.654,0.175,0.358
5987,830,0,-0.723,0.687,43.551,0.223,0.350
6037,830,0,-0.685,0.726,46.646,0.277,0.366
6087,830,0,-0.646,0.762,49.736,0.328,0.399
6137,830,0,-0.626,0.779,51.201,0.368,0.433
6187,830,0,-0.633,0.773,50.665,0.395,0.458
6237,830,0,-0.652,0.757,49.251,0.417,0.473
6287,830,0,-0.664,0.748,48.412,0.439,0.478
6337,830,0,-0.666,0.745,48.212,0.468,0.477
6387,830,0,-0.675,0.738,47.561,0.502,0.482
6437,830,0,-0.693,0.720,46.093,0.527,0.496
6487,830,0,-0.712,0.702,44.579,0.529,0.523
6537,830,0,-0.722,0.692,43.773,0.506,0.563
6587,830,0,-0.727,0.686,43.343,0.478,0.607
6637,830,0,-0.740,0.672,42.251,0.466,0.636
6687,830,0,-0.764,0.645,40.197,0.475,0.644
6737,830,0,-0.788,0.616,38.032,0.494,0.640
6787,830,0,-0.804,0.594,36.457,0.515,0.630
6837,830,0,-0.816,0.578,35.320,0.529,0.607
6887,830,0,-0.827,0.563,34.246,0.526,0.565
6937,830,0,-0.837,0.547,33.140,0.503,0.512
6987,830,0,-0.848,0.529,31.963,0.478,0.472
7037,830,0,-0.860,0.510,30.654,0.472,0.462
7087,830,0,-0.871,0.491,29.423,0.491,0.485
7137,830,0,-0.879,0.477,28.524,0.523,0.525
7187,830,0,-0.883,0.469,28.002,0.547,0.565
7237,830,0,-0.886,0.464,27.662,0.550,0.590
7287,830,0,-0.888,0.460,27.413,0.540,0.601
7337,830,0,-0.973,0.110,6.462,0.128,0.145
37,880,0,-0.008,0.721,89.388,0.325,0.370
87,880,0,-0.009,1.000,89.467,0.372,0.359
137,880,0,-0.003,0.423,89.561,0.422,0.352
187,880,0,-0.009,-0.956,-89.457,0.438,0.354
237,880,0,-0.019,-0.823,-88.678,0.415,0.363
287,880,0,-0.030,-0.826,-87.907,0.382,0.385
337,880,0,-0.042,-0.980,-87.551,0.376,0.428
387,880,0,-0.053,-0.998,-86.943,0.406,0.483
437,880,0,-0.070,-0.997,-85.988,0.451,0.525
487,880,0,-0.094,-0.995,-84.594,0.486,0.533
537,880,0,-0.117,-0.993,-83.270,0.495,0.516
587,880,0,-0.130,-0.991,-82.506,0.483,0.505
637,880,0,-0.153,-0.988,-81.220,0.471,0.509
687,880,0,-0.218,-0.976,-77.429,0.468,0.514
737,880,0,-0.321,-0.946,-71.253,0.479,0.502
787,880,0,-0.427,-0.903,-64.682,0.499,0.475
837,880,0,-0.519,-0.854,-58.721,0.515,0.445
887,880,0,-0.595,-0.803,-53.458,0.522,0.422
937,880,0,-0.653,-0.757,-49.248,0.517,0.409
987,880,0,-0.691,-0.722,-46.255,0.504,0.405
1037,880,0,-0.715,-0.699,-44.389,0.493,0.410
1087,880,0,-0.725,-0.688,-43.493,0.493,0.432
1137,880,0,-0.736,-0.676,-42.567,0.497,0.473
1187,880,0,-0.759,-0.651,-40.635,0.481,0.519
1237,880,0,-0.789,-0.614,-37.902,0.430,0.544
1287,880,0,-0.819,-0.573,-34.974,0.349,0.538
1337,880,0,-0.846,-0.532,-32.181,0.264,0.517
1387,880,0,-0.864,-0.501,-30.080,0.205,0.503
1437,880,0,-0.859,-0.508,-30.604,0.173,0.504
1487,880,0,-0.802,-0.594,-36.552,0.141,0.518
1537,880,0,-0.558,-0.813,-55.541,0.100,0.538
1587,880,0,-0.146,-0.413,-70.560,0.114,0.561
1637,880,0,-0.116,0.840,82.151,0.169,0.576
1687,880,0,-0.143,0.988,81.764,0.192,0.576
1737,880,0,-0.091,0.788,83.385,0.178,0.567
1787,880,0,-0.055,0.017,17.318,0.150,0.560
1837,880,0,-0.052,-0.407,-82.667,0.128,0.552
1887,880,0,-0.061,0.546,83.646,0.111,0.540
1937,880,0,-0.220,0.974,77.291,0.100,0.526
1987,880,0,-0.405,0.913,66.069,0.091,0.515
2037,880,0,-0.563,0.825,55.660,0.085,0.514
2087,880,0,-0.619,0.784,51.705,0.100,0.535
2137,880,0,-0.591,0.806,53.775,0.130,0.580
2187,880,0,-0.569,0.821,55.264,0.151,0.632
2237,880,0,-0.591,0.805,53.746,0.156,0.667
2287,880,0,-0.651,0.757,49.298,0.151,0.667
2337,880,0,-0.734,0.677,42.698,0.138,0.643
2387,880,0,-0.833,0.549,33.391,0.117,0.629
2437,880,0,-0.943,0.317,18.589,0.105,0.636
2487,880,0,-0.993,0.062,3.544,0.128,0.645
2537,880,0,-0.995,-0.076,-4.346,0.177,0.644
2587,880,0,-0.990,-0.137,-7.896,0.235,0.635
2637,880,0,-0.986,-0.166,-9.582,0.298,0.623
2687,880,0,-0.983,-0.180,-10.370,0.343,0.615
2737,880,0,-0.981,-0.190,-10.982,0.344,0.620
2787,880,0,-0.982,-0.185,-10.680,0.307,0.633
2837,880,0,-0.993,-0.105,-6.015,0.259,0.645
2887,880,0,-0.993,0.089,5.119,0.247,0.655
2937,880,0,-0.964,0.263,15.256,0.296,0.662
2987,880,0,-0.941,0.337,19.710,0.356,0.660
3037,880,0,-0.934,0.357,20.893,0.389,0.651
3087,880,0,-0.930,0.366,21.491,0.398,0.648
3137,880,0,-0.917,0.398,23.470,0.388,0.660
3187,880,0,-0.889,0.458,27.254,0.361,0.680
3237,880,0,-0.842,0.538,32.580,0.333,0.688
3287,880,0,-0.782,0.622,38.495,0.332,0.673
3337,880,0,-0.718,0.696,44.095,0.346,0.635
3387,880,0,-0.627,0.778,51.140,0.352,0.586
3437,880,0,-0.478,0.876,61.391,0.362,0.547
3487,880,0,-0.313,0.949,71.753,0.400,0.534
3537,880,0,-0.196,0.980,78.702,0.434,0.539
3587,880,0,-0.123,0.992,82.908,0.430,0.547
3637,880,0,-0.077,0.997,85.563,0.397,0.551
3687,880,0,-0.067,0.998,86.166,0.356,0.548
3737,880,0,-0.119,0.993,83.167,0.312,0.538
3787,880,0,-0.241,0.970,76.068,0.271,0.534
3837,880,0,-0.405,0.913,66.095,0.249,0.539
3887,880,0,-0.572,0.818,55.026,0.267,0.540
3937,880,0,-0.690,0.723,46.363,0.325,0.540
3987,880,0,-0.743,0.669,42.008,0.388,0.543
4037,880,0,-0.753,0.658,41.116,0.428,0.551
4087,880,0,-0.741,0.671,42.153,0.443,0.556
4137,880,0,-0.726,0.688,43.479,0.445,0.551
4187,880,0,-0.718,0.696,44.140,0.446,0.536
4237,880,0,-0.718,0.696,44.081,0.450,0.516
4287,880,0,-0.723,0.691,43.685,0.452,0.500
4337,880,0,-0.726,0.687,43.387,0.437,0.494
4387,880,0,-0.721,0.693,43.857,0.399,0.493
4437,880,0,-0.686,0.727,46.664,0.337,0.485
4487,880,0,-0.578,0.813,54.587,0.270,0.470
4537,880,0,-0.377,0.923,67.781,0.234,0.449
4587,880,0,-0.158,0.985,80.874,0.229,0.419
4637,880,0,-0.079,-0.522,-81.410,0.221,0.387
4687,880,0,-0.315,-0.946,-71.574,0.235,0.370
4737,880,0,-0.474,-0.880,-61.678,0.297,0.380
4787,880,0,-0.525,-0.851,-58.324,0.364,0.405
4837,880,0,-0.526,-0.850,-58.239,0.406,0.427
4887,880,0,-0.511,-0.860,-59.287,0.412,0.440
4937,880,0,-0.502,-0.865,-59.845,0.393,0.448
4987,880,0,-0.524,-0.851,-58.359,0.375,0.459
5037,880,0,-0.572,-0.820,-55.130,0.389,0.470
5087,880,0,-0.614,-0.789,-52.129,0.433,0.485
5137,880,0,-0.645,-0.764,-49.810,0.474,0.504
5187,880,0,-0.677,-0.736,-47.392,0.495,0.526
5237,880,0,-0.716,-0.698,-44.288,0.502,0.553
5287,880,0,-0.762,-0.647,-40.306,0.502,0.583
5337,880,0,-0.814,-0.579,-35.422,0.496,0.599
5387,880,0,-0.863,-0.505,-30.331,0.496,0.594
5437,880,0,-0.894,-0.447,-26.558,0.504,0.583
5487,880,0,-0.908,-0.419,-24.796,0.517,0.572
5537,880,0,-0.912,-0.410,-24.195,0.533,0.553
5587,880,0,-0.919,-0.395,-23.241,0.544,0.525
5637,880,0,-0.935,-0.355,-20.790,0.537,0.509
5687,880,0,-0.955,-0.294,-17.127,0.498,0.508
5737,880,0,-0.974,-0.225,-13.007,0.413,0.496
5787,880,0,-0.990,-0.135,-7.752,0.278,0.462
5837,880,0,-0.983,0.110,6.371,0.132,0.417
5887,880,0,-0.724,0.667,42.663,0.108,0.379
5937,880,0,-0.579,0.813,54.571,0.192,0.356
5987,880,0,-0.577,0.816,54.730,0.270,0.355
6037,880,0,-0.574,0.818,54.958,0.335,0.382
6087,880,0,-0.555,0.831,56.255,0.383,0.426
6137,880,0,-0.545,0.838,56.977,0.413,0.466
6187,880,0,-0.555,0.831,56.273,0.427,0.489
6237,880,0,-0.577,0.816,54.732,0.439,0.500
6287,880,0,-0.596,0.803,53.395,0.459,0.502
6337,880,0,-0.612,0.790,52.245,0.491,0.506
6387,880,0,-0.635,0.772,50.583,0.525,0.520
6437,880,0,-0.663,0.749,48.477,0.548,0.540
6487,880,0,-0.686,0.728,46.718,0.549,0.566
6537,880,0,-0.696,0.718,45.872,0.529,0.599
6587,880,0,-0.702,0.712,45.400,0.507,0.634
6637,880,0,-0.719,0.695,44.015,0.500,0.659
6687,880,0,-0.751,0.660,41.286,0.509,0.670
6737,880,0,-0.785,0.620,38.310,0.524,0.672
6787,880,0,-0.806,0.592,36.289,0.537,0.660
6837,880,0,-0.816,0.578,35.307,0.540,0.627
6887,880,0,-0.821,0.572,34.857,0.529,0.571
6937,880,0,-0.822,0.569,34.676,0.506,0.510
6987,880,0,-0.822,0.569,34.667,0.484,0.466
7037,880,0,-0.824,0.566,34.464,0.476,0.451
7087,880,0,-0.832,0.554,33.641,0.487,0.463
7137,880,0,-0.845,0.535,32.344,0.510,0.492
7187,880,0,-0.855,0.518,31.234,0.531,0.528
7237,880,0,-0.861,0.509,30.600,0.537,0.562
7287,880,0,-0.863,0.505,30.355,0.529,0.585
7337,880,0,-0.967,0.121,7.139,0.126,0.142
37,930,0,-0.002,-0.362,-89.707,0.401,0.391
87,930,0,-0.005,1.000,89.742,0.441,0.381
137,930,0,-0.005,1.000,89.701,0.481,0.376
187,930,0,-0.008,1.000,89.549,0.490,0.379
237,930,0,-0.019,1.000,88.903,0.464,0.385
287,930,0,-0.030,0.999,88.281,0.435,0.396
337,930,0,-0.028,0.928,88.258,0.431,0.425
387,930,0,-0.017,0.394,87.546,0.455,0.470
437,930,0,-0.023,-0.713,-88.191,0.487,0.507
487,930,0,-0.059,-0.998,-86.611,0.508,0.516
537,930,0,-0.094,-0.995,-84.600,0.506,0.508
587,930,0,-0.118,-0.993,-83.218,0.489,0.509
637,930,0,-0.146,-0.989,-81.613,0.473,0.528
687,930,0,-0.203,-0.979,-78.310,0.467,0.548
737,930,0,-0.287,-0.958,-73.338,0.470,0.550
787,930,0,-0.378,-0.925,-67.788,0.476,0.530
837,930,0,-0.467,-0.884,-62.161,0.483,0.499
887,930,0,-0.546,-0.837,-56.854,0.489,0.471
937,930,0,-0.607,-0.794,-52.598,0.485,0.453
987,930,0,-0.650,-0.760,-49.460,0.475,0.445
1037,930,0,-0.680,-0.733,-47.165,0.477,0.452
1087,930,0,-0.698,-0.716,-45.762,0.500,0.478
1137,930,0,-0.713,-0.701,-44.544,0.523,0.518
1187,930,0,-0.736,-0.677,-42.610,0.520,0.554
1237,930,0,-0.765,-0.644,-40.073,0.476,0.565
1287,930,0,-0.790,-0.613,-37.816,0.400,0.547
1337,930,0,-0.799,-0.601,-36.983,0.319,0.523
1387,930,0,-0.789,-0.614,-37.873,0.263,0.514
1437,930,0,-0.776,-0.630,-39.062,0.239,0.526
1487,930,0,-0.756,-0.654,-40.844,0.217,0.549
1537,930,0,-0.675,-0.735,-47.411,0.169,0.570
1587,930,0,-0.439,-0.889,-63.747,0.129,0.585
1637,930,0,-0.190,-0.898,-78.080,0.134,0.588
1687,930,0,-0.139,-0.706,-78.891,0.143,0.581
1737,930,0,-0.212,-0.952,-77.423,0.140,0.572
1787,930,0,-0.301,-0.947,-72.349,0.131,0.569
1837,930,0,-0.306,-0.947,-72.106,0.110,0.569
1887,930,0,-0.212,-0.926,-77.123,0.082,0.564
1937,930,0,-0.150,-0.193,-52.134,0.056,0.552
1987,930,0,-0.277,0.156,29.361,0.035,0.535
2037,930,0,-0.548,0.266,25.836,0.024,0.521
2087,930,0,-0.604,0.671,47.997,0.040,0.524
2137,930,0,-0.594,0.803,53.500,0.085,0.558
2187,930,0,-0.618,0.786,51.820,0.127,0.611
2237,930,0,-0.676,0.737,47.467,0.159,0.655
2287,930,0,-0.736,0.676,42.580,0.186,0.664
2337,930,0,-0.788,0.615,37.989,0.200,0.646
2387,930,0,-0.840,0.542,32.814,0.196,0.633
2437,930,0,-0.905,0.421,24.965,0.183,0.636
2487,930,0,-0.966,0.248,14.405,0.185,0.642
2537,930,0,-0.994,0.093,5.353,0.206,0.644
2587,930,0,-0.999,-0.003,-0.180,0.240,0.641
2637,930,0,-0.998,-0.044,-2.548,0.282,0.635
2687,930,0,-0.998,-0.050,-2.875,0.317,0.632
2737,930,0,-0.998,-0.045,-2.577,0.319,0.643
2787,930,0,-0.998,-0.023,-1.293,0.288,0.663
2837,930,0,-0.996,0.062,3.554,0.256,0.684
2887,930,0,-0.977,0.205,11.866,0.265,0.701
2937,930,0,-0.949,0.314,18.334,0.315,0.708
2987,930,0,-0.931,0.365,21.380,0.363,0.704
3037,930,0,-0.924,0.383,22.538,0.383,0.695
3087,930,0,-0.917,0.399,23.533,0.384,0.693
3137,930,0,-0.899,0.437,25.925,0.380,0.702
3187,930,0,-0.867,0.498,29.862,0.369,0.710
3237,930,0,-0.820,0.572,34.888,0.359,0.699
3287,930,0,-0.762,0.647,40.335,0.365,0.668
3337,930,0,-0.699,0.715,45.668,0.378,0.622
3387,930,0,-0.611,0.790,52.273,0.380,0.571
3437,930,0,-0.475,0.878,61.567,0.384,0.530
3487,930,0,-0.316,0.948,71.554,0.407,0.509
3537,930,0,-0.182,0.983,79.484,0.427,0.505
3587,930,0,-0.083,0.996,85.263,0.419,0.509
3637,930,0,-0.023,0.496,87.330,0.394,0.519
3687,930,0,-0.018,0.229,85.540,0.363,0.526
3737,930,0,-0.082,0.996,85.289,0.319,0.523
3787,930,0,-0.249,0.967,75.585,0.274,0.519
3837,930,0,-0.445,0.893,63.498,0.256,0.517
3887,930,0,-0.602,0.797,52.963,0.269,0.511
3937,930,0,-0.700,0.713,45.530,0.304,0.505
3987,930,0,-0.747,0.665,41.658,0.342,0.506
4037,930,0,-0.754,0.657,41.057,0.370,0.512
4087,930,0,-0.737,0.676,42.524,0.387,0.521
4137,930,0,-0.714,0.700,44.427,0.401,0.526
4187,930,0,-0.696,0.718,45.873,0.414,0.523
4237,930,0,-0.683,0.730,46.928,0.425,0.514
4287,930,0,-0.670,0.742,47.930,0.430,0.506
4337,930,0,-0.656,0.754,48.952,0.422,0.503
4387,930,0,-0.639,0.768,50.234,0.396,0.504
4437,930,0,-0.600,0.799,53.067,0.351,0.503
4487,930,0,-0.504,0.862,59.668,0.301,0.494
4537,930,0,-0.340,0.939,70.078,0.274,0.476
4587,930,0,-0.155,0.986,81.090,0.268,0.442
4637,930,0,-0.065,-0.408,-80.887,0.257,0.401
4687,930,0,-0.277,-0.959,-73.877,0.264,0.378
4737,930,0,-0.438,-0.898,-64.033,0.310,0.385
4787,930,0,-0.500,-0.866,-60.018,0.364,0.408
4837,930,0,-0.509,-0.861,-59.423,0.396,0.427
4887,930,0,-0.493,-0.870,-60.474,0.397,0.438
4937,930,0,-0.474,-0.880,-61.693,0.375,0.453
4987,930,0,-0.481,-0.877,-61.240,0.358,0.475
5037,930,0,-0.517,-0.855,-58.834,0.377,0.495
5087,930,0,-0.556,-0.831,-56.187,0.427,0.506
5137,930,0,-0.587,-0.809,-54.018,0.477,0.515
5187,930,0,-0.619,-0.785,-51.754,0.504,0.525
5237,930,0,-0.659,-0.752,-48.767,0.510,0.541
5287,930,0,-0.709,-0.704,-44.804,0.503,0.560
5337,930,0,-0.767,-0.641,-39.883,0.488,0.568
5387,930,0,-0.821,-0.569,-34.717,0.478,0.559
5437,930,0,-0.857,-0.515,-30.999,0.486,0.545
5487,930,0,-0.870,-0.492,-29.493,0.507,0.528
5537,930,0,-0.874,-0.485,-29.039,0.527,0.499
5587,930,0,-0.882,-0.470,-28.030,0.531,0.465
5637,930,0,-0.902,-0.429,-25.450,0.509,0.448
5687,930,0,-0.928,-0.370,-21.726,0.454,0.449
5737,930,0,-0.950,-0.310,-18.059,0.360,0.444
5787,930,0,-0.967,-0.251,-14.529,0.216,0.420
5837,930,0,-0.871,0.185,12.002,0.065,0.392
5887,930,0,-0.461,0.882,62.434,0.126,0.373
5937,930,0,-0.455,0.890,62.927,0.238,0.365
5987,930,0,-0.497,0.867,60.183,0.324,0.376
6037,930,0,-0.513,0.859,59.163,0.393,0.413
6087,930,0,-0.505,0.863,59.681,0.439,0.464
6137,930,0,-0.500,0.866,60.017,0.458,0.504
6187,930,0,-0.510,0.860,59.324,0.459,0.521
6237,930,0,-0.530,0.848,57.966,0.460,0.523
6287,930,0,-0.552,0.834,56.509,0.479,0.525
6337,930,0,-0.576,0.817,54.799,0.515,0.540
6387,930,0,-0.606,0.795,52.677,0.551,0.567
6437,930,0,-0.636,0.772,50.515,0.570,0.594
6487,930,0,-0.658,0.753,48.840,0.567,0.613
6537,930,0,-0.669,0.743,48.021,0.552,0.630
6587,930,0,-0.676,0.737,47.486,0.540,0.650
6637,930,0,-0.697,0.717,45.838,0.538,0.667
6687,930,0,-0.736,0.676,42.570,0.543,0.680
6737,930,0,-0.777,0.629,38.988,0.551,0.687
6787,930,0,-0.802,0.597,36.653,0.555,0.677
