X,Y,Slice,DX,DY,Orientation,Coherency,Energy
5441,689,0,-0.702,-0.712,-45.422,0.675,0.556
5491,689,0,-0.711,-0.703,-44.646,0.664,0.543
5541,689,0,-0.727,-0.686,-43.322,0.641,0.534
5591,689,0,-0.746,-0.666,-41.761,0.607,0.541
5641,689,0,-0.765,-0.644,-40.125,0.570,0.566
5691,689,0,-0.784,-0.621,-38.395,0.537,0.597
5741,689,0,-0.800,-0.599,-36.820,0.527,0.612
5791,689,0,-0.812,-0.583,-35.688,0.553,0.602
5841,689,0,-0.821,-0.571,-34.826,0.607,0.565
5891,689,0,-0.830,-0.558,-33.930,0.653,0.505
5941,689,0,-0.838,-0.545,-33.034,0.669,0.444
5991,689,0,-0.844,-0.536,-32.430,0.657,0.408
6041,689,0,-0.847,-0.532,-32.154,0.633,0.404
6091,689,0,-0.852,-0.524,-31.606,0.616,0.417
6141,689,0,-0.865,-0.501,-30.096,0.613,0.432
6191,689,0,-0.884,-0.467,-27.862,0.620,0.445
6241,689,0,-0.899,-0.438,-25.989,0.625,0.459
6291,689,0,-0.905,-0.426,-25.220,0.619,0.482
6341,689,0,-0.904,-0.427,-25.304,0.603,0.522
6391,689,0,-0.904,-0.428,-25.372,0.596,0.569
6441,689,0,-0.906,-0.422,-24.989,0.609,0.607
6491,689,0,-0.909,-0.417,-24.659,0.626,0.619
6541,689,0,-0.905,-0.426,-25.205,0.628,0.606
6591,689,0,-0.892,-0.452,-26.905,0.614,0.578
6641,689,0,-0.873,-0.488,-29.230,0.587,0.550
6691,689,0,-0.853,-0.522,-31.478,0.555,0.531
6741,689,0,-0.840,-0.542,-32.833,0.530,0.516
6791,689,0,-0.844,-0.536,-32.435,0.527,0.502
6841,689,0,-0.860,-0.510,-30.653,0.539,0.493
6891,689,0,-0.876,-0.481,-28.784,0.551,0.495
6941,689,0,-0.886,-0.463,-27.590,0.556,0.500
6991,689,0,-0.888,-0.460,-27.412,0.570,0.503
7041,689,0,-0.880,-0.475,-28.329,0.599,0.506
7091,689,0,-0.867,-0.499,-29.920,0.630,0.511
7141,689,0,-0.851,-0.525,-31.653,0.649,0.515
7191,689,0,-0.836,-0.548,-33.253,0.653,0.509
7241,689,0,-0.825,-0.565,-34.423,0.650,0.498
7291,689,0,-0.939,-0.194,-11.671,0.220,0.167
41,739,0,-0.014,0.870,89.074,0.547,0.608
91,739,0,-0.020,-0.885,-88.673,0.576,0.610
141,739,0,-0.065,-0.998,-86.266,0.616,0.598
191,739,0,-0.101,-0.995,-84.201,0.643,0.577
241,739,0,-0.118,-0.993,-83.236,0.647,0.573
291,739,0,-0.121,-0.993,-83.036,0.637,0.601
341,739,0,-0.127,-0.992,-82.690,0.626,0.634
391,739,0,-0.146,-0.989,-81.599,0.607,0.629
441,739,0,-0.190,-0.981,-79.056,0.568,0.578
491,739,0,-0.277,-0.960,-73.927,0.521,0.518
541,739,0,-0.398,-0.916,-66.527,0.499,0.481
591,739,0,-0.511,-0.859,-59.253,0.516,0.475
641,739,0,-0.589,-0.808,-53.929,0.560,0.500
691,739,0,-0.633,-0.774,-50.741,0.612,0.546
741,739,0,-0.658,-0.753,-48.840,0.653,0.586
791,739,0,-0.674,-0.738,-47.584,0.679,0.593
841,739,0,-0.685,-0.728,-46.726,0.693,0.572
891,739,0,-0.696,-0.718,-45.909,0.693,0.549
941,739,0,-0.706,-0.708,-45.097,0.675,0.541
991,739,0,-0.709,-0.705,-44.805,0.646,0.545
1041,739,0,-0.703,-0.711,-45.288,0.627,0.545
1091,739,0,-0.691,-0.723,-46.273,0.622,0.540
1141,739,0,-0.678,-0.735,-47.281,0.625,0.551
1191,739,0,-0.673,-0.740,-47.717,0.626,0.586
1241,739,0,-0.679,-0.734,-47.237,0.611,0.618
1291,739,0,-0.689,-0.724,-46.420,0.583,0.621
1341,739,0,-0.688,-0.726,-46.566,0.572,0.596
1391,739,0,-0.669,-0.743,-48.002,0.593,0.561
1441,739,0,-0.648,-0.762,-49.602,0.624,0.530
1491,739,0,-0.637,-0.771,-50.412,0.631,0.514
1541,739,0,-0.640,-0.769,-50.241,0.607,0.513
1591,739,0,-0.652,-0.758,-49.280,0.571,0.527
1641,739,0,-0.672,-0.740,-47.782,0.544,0.551
1691,739,0,-0.698,-0.715,-45.696,0.533,0.571
1741,739,0,-0.731,-0.682,-43.048,0.542,0.580
1791,739,0,-0.761,-0.649,-40.462,0.572,0.586
1841,739,0,-0.782,-0.623,-38.509,0.611,0.605
1891,739,0,-0.797,-0.604,-37.154,0.643,0.633
1941,739,0,-0.809,-0.588,-36.017,0.664,0.656
1991,739,0,-0.824,-0.566,-34.509,0.683,0.672
2041,739,0,-0.844,-0.536,-32.429,0.700,0.683
2091,739,0,-0.864,-0.503,-30.196,0.702,0.687
2141,739,0,-0.878,-0.478,-28.560,0.685,0.675
2191,739,0,-0.881,-0.474,-28.287,0.653,0.638
2241,739,0,-0.872,-0.489,-29.293,0.618,0.583
2291,739,0,-0.860,-0.509,-30.615,0.585,0.534
2341,739,0,-0.850,-0.526,-31.755,0.552,0.514
2391,739,0,-0.835,-0.549,-33.316,0.527,0.530
2441,739,0,-0.811,-0.585,-35.820,0.518,0.573
2491,739,0,-0.776,-0.630,-39.087,0.506,0.632
2541,739,0,-0.730,-0.683,-43.074,0.481,0.695
2591,739,0,-0.678,-0.735,-47.330,0.469,0.741
2641,739,0,-0.635,-0.773,-50.595,0.490,0.745
2691,739,0,-0.609,-0.793,-52.477,0.526,0.715
2741,739,0,-0.591,-0.806,-53.759,0.554,0.682
2791,739,0,-0.572,-0.820,-55.099,0.568,0.657
2841,739,0,-0.553,-0.833,-56.444,0.572,0.630
2891,739,0,-0.536,-0.844,-57.612,0.557,0.595
2941,739,0,-0.510,-0.860,-59.347,0.516,0.565
2991,739,0,-0.447,-0.894,-63.419,0.466,0.551
3041,739,0,-0.326,-0.944,-70.955,0.445,0.557
3091,739,0,-0.188,-0.981,-79.158,0.481,0.579
3141,739,0,-0.093,-0.995,-84.650,0.538,0.605
3191,739,0,-0.040,-0.999,-87.712,0.575,0.619
3241,739,0,-0.012,-0.811,-89.160,0.598,0.620
3291,739,0,-0.007,-0.127,-86.823,0.626,0.624
3341,739,0,-0.008,-0.290,-88.347,0.655,0.634
3391,739,0,-0.010,-0.526,-88.909,0.658,0.618
3441,739,0,-0.010,-0.266,-87.906,0.629,0.565
3491,739,0,-0.014,0.398,87.975,0.589,0.505
3541,739,0,-0.025,0.756,88.127,0.557,0.469
3591,739,0,-0.024,0.347,86.085,0.539,0.462
3641,739,0,-0.034,-0.542,-86.462,0.536,0.469
3691,739,0,-0.085,-0.996,-85.122,0.542,0.473
3741,739,0,-0.150,-0.988,-81.395,0.541,0.470
3791,739,0,-0.218,-0.975,-77.428,0.530,0.469
3841,739,0,-0.287,-0.957,-73.299,0.520,0.485
3891,739,0,-0.355,-0.934,-69.191,0.533,0.514
3941,739,0,-0.413,-0.910,-65.597,0.570,0.536
3991,739,0,-0.452,-0.892,-63.146,0.608,0.540
4041,739,0,-0.467,-0.884,-62.135,0.616,0.532
4091,739,0,-0.456,-0.890,-62.872,0.583,0.531
4141,739,0,-0.415,-0.910,-65.493,0.540,0.547
4191,739,0,-0.359,-0.933,-68.946,0.524,0.567
4241,739,0,-0.316,-0.949,-71.586,0.536,0.578
4291,739,0,-0.298,-0.954,-72.636,0.552,0.576
4341,739,0,-0.306,-0.952,-72.208,0.560,0.566
4391,739,0,-0.321,-0.947,-71.268,0.553,0.554
4441,739,0,-0.314,-0.949,-71.678,0.529,0.543
4491,739,0,-0.253,-0.967,-75.337,0.491,0.543
4541,739,0,-0.137,-0.990,-82.102,0.473,0.552
4591,739,0,-0.031,-0.873,-87.979,0.492,0.554
4641,739,0,-0.013,0.990,89.250,0.506,0.528
4691,739,0,-0.015,-0.269,-86.785,0.477,0.473
4741,739,0,-0.091,-0.995,-84.781,0.411,0.407
4791,739,0,-0.232,-0.971,-76.570,0.340,0.348
4841,739,0,-0.427,-0.901,-64.631,0.293,0.304
4891,739,0,-0.651,-0.755,-49.228,0.298,0.287
4941,739,0,-0.802,-0.595,-36.562,0.374,0.302
4991,739,0,-0.859,-0.511,-30.770,0.472,0.339
5041,739,0,-0.868,-0.495,-29.672,0.550,0.376
5091,739,0,-0.857,-0.515,-30.977,0.603,0.402
5141,739,0,-0.838,-0.545,-33.067,0.638,0.420
5191,739,0,-0.816,-0.578,-35.286,0.654,0.439
5241,739,0,-0.790,-0.613,-37.832,0.660,0.466
5291,739,0,-0.760,-0.649,-40.506,0.667,0.505
5341,739,0,-0.735,-0.678,-42.691,0.679,0.549
5391,739,0,-0.717,-0.697,-44.207,0.694,0.587
5441,739,0,-0.707,-0.708,-45.047,0.703,0.601
5491,739,0,-0.706,-0.708,-45.102,0.696,0.586
5541,739,0,-0.714,-0.700,-44.417,0.674,0.556
5591,739,0,-0.727,-0.687,-43.359,0.643,0.534
5641,739,0,-0.740,-0.672,-42.242,0.610,0.532
5691,739,0,-0.755,-0.656,-41.007,0.583,0.546
5741,739,0,-0.771,-0.637,-39.586,0.574,0.556
5791,739,0,-0.787,-0.616,-38.051,0.593,0.549
5841,739,0,-0.803,-0.596,-36.581,0.632,0.517
5891,739,0,-0.816,-0.578,-35.305,0.667,0.472
5941,739,0,-0.827,-0.562,-34.162,0.678,0.434
5991,739,0,-0.838,-0.546,-33.066,0.660,0.417
6041,739,0,-0.849,-0.528,-31.900,0.632,0.422
6091,739,0,-0.862,-0.507,-30.479,0.618,0.440
6141,739,0,-0.877,-0.481,-28.731,0.625,0.463
6191,739,0,-0.891,-0.454,-26.991,0.634,0.479
6241,739,0,-0.900,-0.436,-25.843,0.627,0.485
6291,739,0,-0.901,-0.433,-25.677,0.595,0.493
6341,739,0,-0.897,-0.443,-26.281,0.551,0.517
6391,739,0,-0.894,-0.448,-26.644,0.529,0.556
6441,739,0,-0.898,-0.439,-26.043,0.545,0.595
6491,739,0,-0.905,-0.425,-25.131,0.579,0.608
6541,739,0,-0.907,-0.422,-24.945,0.597,0.590
6591,739,0,-0.900,-0.435,-25.811,0.591,0.553
6641,739,0,-0.888,-0.460,-27.371,0.570,0.516
6691,739,0,-0.873,-0.488,-29.206,0.542,0.493
6741,739,0,-0.861,-0.509,-30.616,0.521,0.481
6791,739,0,-0.861,-0.508,-30.542,0.519,0.475
6841,739,0,-0.874,-0.486,-29.112,0.533,0.474
6891,739,0,-0.886,-0.464,-27.620,0.550,0.484
6941,739,0,-0.892,-0.452,-26.903,0.562,0.499
6991,739,0,-0.890,-0.456,-27.100,0.578,0.512
7041,739,0,-0.883,-0.470,-28.044,0.600,0.518
7091,739,0,-0.871,-0.492,-29.458,0.616,0.518
7141,739,0,-0.857,-0.515,-30.983,0.621,0.515
7191,739,0,-0.845,-0.534,-32.275,0.618,0.509
7241,739,0,-0.838,-0.546,-33.073,0.614,0.501
7291,739,0,-0.944,-0.187,-11.181,0.208,0.169
41,789,0,-0.009,-0.617,-89.204,0.568,0.629
91,789,0,-0.030,-0.999,-88.263,0.600,0.627
141,789,0,-0.064,-0.998,-86.343,0.636,0.601
191,789,0,-0.093,-0.996,-84.672,0.655,0.567
241,789,0,-0.103,-0.995,-84.084,0.649,0.564
291,789,0,-0.095,-0.995,-84.531,0.636,0.603
341,789,0,-0.087,-0.996,-85.015,0.626,0.645
391,789,0,-0.090,-0.996,-84.829,0.609,0.641
441,789,0,-0.115,-0.993,-83.406,0.572,0.584
491,789,0,-0.177,-0.983,-79.797,0.516,0.511
541,789,0,-0.281,-0.958,-73.667,0.468,0.457
591,789,0,-0.403,-0.913,-66.200,0.450,0.435
641,789,0,-0.513,-0.856,-59.068,0.475,0.445
691,789,0,-0.593,-0.804,-53.577,0.536,0.479
741,789,0,-0.642,-0.767,-50.085,0.607,0.517
791,789,0,-0.667,-0.745,-48.193,0.662,0.538
841,789,0,-0.678,-0.735,-47.347,0.695,0.537
891,789,0,-0.682,-0.731,-46.968,0.706,0.532
941,789,0,-0.684,-0.730,-46.859,0.696,0.537
991,789,0,-0.679,-0.734,-47.217,0.681,0.550
1041,789,0,-0.671,-0.742,-47.887,0.675,0.556
1091,789,0,-0.664,-0.748,-48.388,0.682,0.549
1141,789,0,-0.664,-0.748,-48.423,0.696,0.556
1191,789,0,-0.670,-0.742,-47.918,0.705,0.591
1241,789,0,-0.683,-0.731,-46.940,0.695,0.628
1291,789,0,-0.694,-0.720,-46.057,0.673,0.645
1341,789,0,-0.690,-0.723,-46.331,0.660,0.640
1391,789,0,-0.670,-0.742,-47.907,0.669,0.624
1441,789,0,-0.646,-0.763,-49.738,0.681,0.601
1491,789,0,-0.629,-0.777,-51.014,0.669,0.576
1541,789,0,-0.622,-0.783,-51.534,0.629,0.556
1591,789,0,-0.626,-0.780,-51.267,0.579,0.545
1641,789,0,-0.638,-0.770,-50.324,0.543,0.544
1691,789,0,-0.659,-0.752,-48.760,0.528,0.544
1741,789,0,-0.688,-0.725,-46.494,0.533,0.540
1791,789,0,-0.721,-0.692,-43.822,0.554,0.543
1841,789,0,-0.751,-0.660,-41.339,0.585,0.567
1891,789,0,-0.774,-0.633,-39.286,0.618,0.610
1941,789,0,-0.793,-0.609,-37.541,0.650,0.653
1991,789,0,-0.811,-0.585,-35.833,0.680,0.688
2041,789,0,-0.829,-0.558,-33.951,0.701,0.713
2091,789,0,-0.850,-0.527,-31.778,0.698,0.713
2141,789,0,-0.870,-0.493,-29.562,0.672,0.681
2191,789,0,-0.882,-0.471,-28.081,0.641,0.630
2241,789,0,-0.886,-0.464,-27.630,0.614,0.576
2291,789,0,-0.885,-0.465,-27.684,0.592,0.535
2341,789,0,-0.882,-0.472,-28.151,0.566,0.516
2391,789,0,-0.868,-0.496,-29.721,0.539,0.525
2441,789,0,-0.842,-0.540,-32.679,0.522,0.564
2491,789,0,-0.805,-0.593,-36.406,0.503,0.631
2541,789,0,-0.760,-0.650,-40.553,0.472,0.716
2591,789,0,-0.708,-0.706,-44.928,0.451,0.786
2641,789,0,-0.662,-0.749,-48.516,0.466,0.805
2691,789,0,-0.635,-0.772,-50.548,0.505,0.772
2741,789,0,-0.622,-0.783,-51.523,0.539,0.717
2791,789,0,-0.611,-0.791,-52.318,0.553,0.666
2841,789,0,-0.597,-0.802,-53.322,0.554,0.625
2891,789,0,-0.581,-0.814,-54.463,0.538,0.589
2941,789,0,-0.557,-0.830,-56.144,0.500,0.559
2991,789,0,-0.503,-0.864,-59.792,0.448,0.540
3041,789,0,-0.388,-0.920,-67.120,0.417,0.536
3091,789,0,-0.236,-0.971,-76.352,0.441,0.553
3141,789,0,-0.115,-0.993,-83.382,0.496,0.584
3191,789,0,-0.039,-0.999,-87.769,0.535,0.606
3241,789,0,-0.011,0.454,88.548,0.558,0.611
3291,789,0,-0.030,0.999,88.271,0.589,0.611
3341,789,0,-0.031,0.999,88.199,0.626,0.611
3391,789,0,-0.029,1.000,88.366,0.641,0.588
3441,789,0,-0.037,0.999,87.878,0.624,0.535
3491,789,0,-0.063,0.998,86.376,0.591,0.483
3541,789,0,-0.095,0.995,84.566,0.563,0.461
3591,789,0,-0.104,0.994,84.052,0.548,0.467
3641,789,0,-0.076,0.995,85.610,0.544,0.483
3691,789,0,-0.037,0.439,85.208,0.550,0.489
3741,789,0,-0.043,-0.584,-85.758,0.549,0.478
3791,789,0,-0.106,-0.994,-83.932,0.531,0.463
3841,789,0,-0.190,-0.981,-79.015,0.516,0.462
3891,789,0,-0.284,-0.958,-73.491,0.531,0.481
3941,789,0,-0.366,-0.930,-68.506,0.576,0.503
3991,789,0,-0.423,-0.906,-64.943,0.619,0.514
4041,789,0,-0.456,-0.890,-62.870,0.629,0.513
4091,789,0,-0.464,-0.886,-62.358,0.600,0.511
4141,789,0,-0.443,-0.896,-63.695,0.559,0.518
4191,789,0,-0.400,-0.916,-66.431,0.535,0.531
4241,789,0,-0.356,-0.934,-69.155,0.537,0.543
4291,789,0,-0.333,-0.943,-70.540,0.546,0.552
4341,789,0,-0.338,-0.941,-70.234,0.541,0.554
4391,789,0,-0.356,-0.934,-69.132,0.516,0.549
4441,789,0,-0.352,-0.936,-69.375,0.473,0.546
4491,789,0,-0.285,-0.958,-73.414,0.424,0.554
4541,789,0,-0.155,-0.987,-81.058,0.406,0.567
4591,789,0,-0.035,-0.816,-87.533,0.425,0.566
4641,789,0,-0.025,1.000,88.588,0.434,0.531
4691,789,0,-0.029,0.881,88.123,0.395,0.470
4741,789,0,-0.035,-0.258,-82.211,0.311,0.401
4791,789,0,-0.131,-0.890,-81.621,0.213,0.340
4841,789,0,-0.429,-0.890,-64.278,0.143,0.293
4891,789,0,-0.790,-0.595,-37.002,0.182,0.273
4941,789,0,-0.900,-0.428,-25.452,0.314,0.286
4991,789,0,-0.922,-0.384,-22.600,0.447,0.320
5041,789,0,-0.917,-0.397,-23.398,0.541,0.356
5091,789,0,-0.899,-0.437,-25.915,0.595,0.382
5141,789,0,-0.875,-0.483,-28.903,0.618,0.399
5191,789,0,-0.849,-0.528,-31.856,0.623,0.414
5241,789,0,-0.819,-0.573,-34.956,0.626,0.441
5291,789,0,-0.787,-0.616,-38.045,0.638,0.487
5341,789,0,-0.759,-0.651,-40.630,0.661,0.548
5391,789,0,-0.736,-0.677,-42.616,0.684,0.605
5441,789,0,-0.719,-0.695,-44.022,0.695,0.629
5491,789,0,-0.711,-0.704,-44.714,0.690,0.612
5541,789,0,-0.711,-0.703,-44.661,0.671,0.573
5591,789,0,-0.718,-0.696,-44.134,0.651,0.541
5641,789,0,-0.727,-0.687,-43.367,0.640,0.532
5691,789,0,-0.739,-0.674,-42.341,0.635,0.540
5741,789,0,-0.754,-0.657,-41.064,0.634,0.546
5791,789,0,-0.771,-0.636,-39.515,0.642,0.532
5841,789,0,-0.789,-0.614,-37.898,0.663,0.498
5891,789,0,-0.803,-0.596,-36.565,0.685,0.462
5941,789,0,-0.815,-0.580,-35.426,0.689,0.438
5991,789,0,-0.829,-0.560,-34.041,0.667,0.429
6041,789,0,-0.848,-0.530,-32.014,0.635,0.433
6091,789,0,-0.871,-0.492,-29.470,0.622,0.451
6141,789,0,-0.890,-0.456,-27.124,0.636,0.479
6191,789,0,-0.902,-0.431,-25.512,0.649,0.499
6241,789,0,-0.908,-0.419,-24.764,0.640,0.501
6291,789,0,-0.907,-0.422,-24.934,0.600,0.498
6341,789,0,-0.900,-0.436,-25.862,0.543,0.507
6391,789,0,-0.894,-0.448,-26.602,0.508,0.535
6441,789,0,-0.898,-0.440,-26.131,0.520,0.569
6491,789,0,-0.907,-0.422,-24.945,0.555,0.582
6541,789,0,-0.913,-0.408,-24.098,0.578,0.563
6591,789,0,-0.914,-0.406,-23.941,0.574,0.522
6641,789,0,-0.910,-0.413,-24.424,0.553,0.479
6691,789,0,-0.901,-0.433,-25.695,0.527,0.450
6741,789,0,-0.888,-0.459,-27.317,0.509,0.440
6791,789,0,-0.883,-0.469,-27.978,0.509,0.442
6841,789,0,-0.887,-0.462,-27.530,0.522,0.453
6891,789,0,-0.890,-0.456,-27.130,0.535,0.477
6941,789,0,-0.888,-0.459,-27.338,0.542,0.508
6991,789,0,-0.884,-0.468,-27.905,0.551,0.530
7041,789,0,-0.878,-0.479,-28.637,0.563,0.532
7091,789,0,-0.869,-0.495,-29.676,0.570,0.518
7141,789,0,-0.858,-0.513,-30.882,0.566,0.506
7191,789,0,-0.850,-0.526,-31.766,0.562,0.501
7241,789,0,-0.847,-0.532,-32.117,0.561,0.500
7291,789,0,-0.948,-0.181,-10.813,0.191,0.170
41,839,0,-0.023,-1.000,-88.700,0.631,0.648
91,839,0,-0.035,-0.999,-88.015,0.656,0.641
141,839,0,-0.054,-0.999,-86.915,0.679,0.599
191,839,0,-0.073,-0.997,-85.787,0.680,0.547
241,839,0,-0.080,-0.997,-85.437,0.661,0.533
291,839,0,-0.067,-0.998,-86.174,0.642,0.568
341,839,0,-0.049,-0.999,-87.170,0.631,0.612
391,839,0,-0.042,-0.999,-87.609,0.618,0.614
441,839,0,-0.052,-0.998,-86.998,0.588,0.567
491,839,0,-0.089,-0.996,-84.913,0.540,0.501
541,839,0,-0.149,-0.988,-81.441,0.491,0.450
591,839,0,-0.225,-0.973,-76.982,0.454,0.426
641,839,0,-0.324,-0.943,-71.044,0.440,0.429
691,839,0,-0.448,-0.891,-63.310,0.464,0.447
741,839,0,-0.559,-0.827,-55.948,0.531,0.469
791,839,0,-0.626,-0.779,-51.238,0.614,0.491
841,839,0,-0.656,-0.755,-49.003,0.679,0.508
891,839,0,-0.667,-0.745,-48.169,0.710,0.523
941,839,0,-0.667,-0.745,-48.146,0.710,0.541
991,839,0,-0.660,-0.752,-48.727,0.701,0.563
1041,839,0,-0.651,-0.759,-49.405,0.699,0.574
1091,839,0,-0.649,-0.761,-49.534,0.706,0.567
1141,839,0,-0.657,-0.754,-48.902,0.724,0.564
1191,839,0,-0.672,-0.740,-47.752,0.742,0.588
1241,839,0,-0.690,-0.723,-46.345,0.741,0.626
1291,839,0,-0.705,-0.709,-45.141,0.727,0.660
1341,839,0,-0.707,-0.708,-45.047,0.719,0.682
1391,839,0,-0.691,-0.723,-46.324,0.721,0.686
1441,839,0,-0.667,-0.745,-48.173,0.720,0.667
1491,839,0,-0.646,-0.764,-49.782,0.698,0.629
1541,839,0,-0.631,-0.776,-50.872,0.649,0.586
1591,839,0,-0.624,-0.782,-51.409,0.590,0.552
1641,839,0,-0.622,-0.783,-51.507,0.546,0.536
1691,839,0,-0.627,-0.779,-51.193,0.529,0.529
1741,839,0,-0.641,-0.767,-50.107,0.532,0.521
1791,839,0,-0.670,-0.742,-47.929,0.547,0.520
1841,839,0,-0.707,-0.706,-44.968,0.572,0.543
1891,839,0,-0.744,-0.667,-41.876,0.604,0.588
1941,839,0,-0.775,-0.632,-39.180,0.639,0.637
1991,839,0,-0.797,-0.604,-37.146,0.671,0.683
2041,839,0,-0.814,-0.581,-35.519,0.689,0.719
2091,839,0,-0.833,-0.553,-33.607,0.683,0.721
2141,839,0,-0.856,-0.516,-31.063,0.658,0.681
2191,839,0,-0.879,-0.477,-28.477,0.633,0.627
2241,839,0,-0.894,-0.448,-26.624,0.621,0.584
2291,839,0,-0.901,-0.434,-25.702,0.616,0.561
2341,839,0,-0.899,-0.437,-25.904,0.600,0.552
2391,839,0,-0.886,-0.464,-27.645,0.576,0.557
2441,839,0,-0.859,-0.512,-30.799,0.560,0.588
2491,839,0,-0.825,-0.565,-34.415,0.541,0.649
2541,839,0,-0.788,-0.615,-37.986,0.504,0.731
2591,839,0,-0.745,-0.666,-41.793,0.464,0.802
2641,839,0,-0.700,-0.714,-45.576,0.454,0.824
2691,839,0,-0.666,-0.746,-48.229,0.480,0.791
2741,839,0,-0.651,-0.759,-49.379,0.513,0.724
2791,839,0,-0.647,-0.763,-49.708,0.532,0.655
2841,839,0,-0.642,-0.766,-50.015,0.538,0.604
2891,839,0,-0.635,-0.772,-50.586,0.531,0.568
2941,839,0,-0.620,-0.784,-51.679,0.504,0.541
2991,839,0,-0.582,-0.812,-54.354,0.459,0.520
3041,839,0,-0.489,-0.870,-60.673,0.415,0.511
3091,839,0,-0.329,-0.942,-70.746,0.409,0.523
3141,839,0,-0.169,-0.985,-80.246,0.446,0.552
3191,839,0,-0.055,-0.998,-86.834,0.483,0.578
3241,839,0,-0.024,0.700,88.035,0.507,0.588
3291,839,0,-0.066,0.998,86.207,0.540,0.590
3341,839,0,-0.077,0.997,85.570,0.581,0.590
3391,839,0,-0.077,0.997,85.568,0.609,0.568
3441,839,0,-0.090,0.996,84.813,0.611,0.522
3491,839,0,-0.125,0.992,82.790,0.599,0.484
3541,839,0,-0.168,0.986,80.335,0.591,0.477
3591,839,0,-0.189,0.982,79.092,0.586,0.493
3641,839,0,-0.174,0.984,79.964,0.586,0.517
3691,839,0,-0.132,0.991,82.423,0.590,0.528
3741,839,0,-0.077,0.988,85.549,0.583,0.513
3791,839,0,-0.032,0.156,78.396,0.555,0.484
3841,839,0,-0.088,-0.973,-84.838,0.526,0.465
3891,839,0,-0.202,-0.979,-78.340,0.532,0.468
3941,839,0,-0.302,-0.953,-72.383,0.571,0.481
3991,839,0,-0.374,-0.927,-68.021,0.607,0.489
4041,839,0,-0.423,-0.906,-64.956,0.614,0.488
4091,839,0,-0.453,-0.891,-63.064,0.593,0.484
4141,839,0,-0.456,-0.890,-62.857,0.565,0.485
4191,839,0,-0.431,-0.902,-64.452,0.547,0.494
4241,839,0,-0.394,-0.919,-66.773,0.548,0.509
4291,839,0,-0.372,-0.928,-68.186,0.553,0.525
4341,839,0,-0.375,-0.927,-67.974,0.543,0.537
4391,839,0,-0.393,-0.919,-66.845,0.507,0.539
4441,839,0,-0.393,-0.919,-66.848,0.447,0.539
4491,839,0,-0.328,-0.944,-70.838,0.382,0.545
4541,839,0,-0.186,-0.981,-79.255,0.349,0.556
4591,839,0,-0.044,-0.759,-86.690,0.355,0.553
4641,839,0,-0.047,0.999,87.292,0.355,0.520
4691,839,0,-0.103,0.994,84.080,0.313,0.463
4741,839,0,-0.164,0.984,80.522,0.231,0.399
4791,839,0,-0.274,0.913,73.323,0.135,0.340
4841,839,0,-0.665,0.304,24.596,0.067,0.295
4891,839,0,-0.981,-0.088,-5.135,0.159,0.273
4941,839,0,-0.981,-0.179,-10.365,0.323,0.281
4991,839,0,-0.971,-0.232,-13.448,0.464,0.309
5041,839,0,-0.957,-0.288,-16.756,0.551,0.342
5091,839,0,-0.936,-0.351,-20.573,0.589,0.368
5141,839,0,-0.910,-0.414,-24.493,0.592,0.386
5191,839,0,-0.880,-0.475,-28.344,0.579,0.400
5241,839,0,-0.846,-0.533,-32.244,0.572,0.427
5291,839,0,-0.811,-0.585,-35.778,0.585,0.478
5341,839,0,-0.783,-0.622,-38.479,0.610,0.548
5391,839,0,-0.760,-0.650,-40.534,0.634,0.609
5441,839,0,-0.741,-0.671,-42.158,0.642,0.634
5491,839,0,-0.728,-0.686,-43.318,0.633,0.617
5541,839,0,-0.720,-0.694,-43.955,0.618,0.581
5591,839,0,-0.719,-0.695,-44.066,0.616,0.557
5641,839,0,-0.724,-0.689,-43.580,0.634,0.554
5691,839,0,-0.736,-0.677,-42.640,0.658,0.565
5741,839,0,-0.748,-0.664,-41.582,0.669,0.565
5791,839,0,-0.762,-0.648,-40.366,0.671,0.539
5841,839,0,-0.777,-0.629,-38.985,0.679,0.498
5891,839,0,-0.790,-0.613,-37.775,0.693,0.466
5941,839,0,-0.801,-0.598,-36.744,0.697,0.451
5991,839,0,-0.815,-0.579,-35.393,0.678,0.445
6041,839,0,-0.838,-0.546,-33.080,0.645,0.442
6091,839,0,-0.868,-0.496,-29.717,0.624,0.451
6141,839,0,-0.896,-0.444,-26.385,0.630,0.474
6191,839,0,-0.912,-0.409,-24.170,0.644,0.491
6241,839,0,-0.919,-0.394,-23.193,0.646,0.491
6291,839,0,-0.919,-0.394,-23.214,0.624,0.481
6341,839,0,-0.914,-0.406,-23.963,0.579,0.479
6391,839,0,-0.908,-0.418,-24.702,0.544,0.496
6441,839,0,-0.910,-0.414,-24.447,0.548,0.525
6491,839,0,-0.918,-0.396,-23.310,0.573,0.545
6541,839,0,-0.927,-0.375,-22.016,0.586,0.538
6591,839,0,-0.935,-0.355,-20.807,0.574,0.508
6641,839,0,-0.940,-0.341,-19.936,0.547,0.466
6691,839,0,-0.937,-0.347,-20.320,0.514,0.430
6741,839,0,-0.925,-0.379,-22.282,0.485,0.414
6791,839,0,-0.910,-0.413,-24.408,0.477,0.418
6841,839,0,-0.900,-0.436,-25.828,0.485,0.439
6891,839,0,-0.890,-0.456,-27.143,0.490,0.477
6941,839,0,-0.879,-0.477,-28.475,0.487,0.525
