X,Y,Slice,DX,DY,Orientation,Coherency,Energy
290,2834,0,-0.047,-0.999,-87.285,0.517,0.319
340,2834,0,-0.112,-0.993,-83.584,0.533,0.313
390,2834,0,-0.195,-0.981,-78.776,0.544,0.297
440,2834,0,-0.278,-0.960,-73.880,0.544,0.283
490,2834,0,-0.343,-0.939,-69.957,0.539,0.281
540,2834,0,-0.384,-0.923,-67.417,0.546,0.294
590,2834,0,-0.406,-0.914,-66.026,0.567,0.315
640,2834,0,-0.422,-0.906,-65.015,0.588,0.331
690,2834,0,-0.446,-0.895,-63.529,0.597,0.333
740,2834,0,-0.484,-0.875,-61.079,0.595,0.325
790,2834,0,-0.533,-0.846,-57.754,0.586,0.322
840,2834,0,-0.587,-0.809,-54.027,0.574,0.328
890,2834,0,-0.636,-0.772,-50.513,0.566,0.335
940,2834,0,-0.669,-0.743,-47.971,0.562,0.336
990,2834,0,-0.682,-0.731,-46.967,0.553,0.334
1040,2834,0,-0.676,-0.737,-47.477,0.531,0.335
1090,2834,0,-0.652,-0.758,-49.269,0.502,0.340
1140,2834,0,-0.612,-0.791,-52.293,0.484,0.346
1190,2834,0,-0.560,-0.829,-55.968,0.489,0.352
1240,2834,0,-0.508,-0.861,-59.487,0.509,0.354
1290,2834,0,-0.452,-0.892,-63.101,0.520,0.344
1340,2834,0,-0.381,-0.924,-67.614,0.513,0.323
1390,2834,0,-0.290,-0.956,-73.123,0.502,0.309
1440,2834,0,-0.206,-0.978,-78.134,0.504,0.317
1490,2834,0,-0.152,-0.988,-81.254,0.512,0.342
1540,2834,0,-0.125,-0.992,-82.807,0.514,0.364
1590,2834,0,-0.111,-0.994,-83.642,0.514,0.373
1640,2834,0,-0.102,-0.995,-84.134,0.520,0.365
1690,2834,0,-0.103,-0.995,-84.063,0.537,0.347
1740,2834,0,-0.115,-0.993,-83.378,0.566,0.336
1790,2834,0,-0.128,-0.992,-82.657,0.603,0.345
1840,2834,0,-0.133,-0.991,-82.358,0.640,0.371
1890,2834,0,-0.128,-0.992,-82.642,0.659,0.392
1940,2834,0,-0.108,-0.994,-83.784,0.653,0.395
1990,2834,0,-0.073,-0.997,-85.800,0.640,0.386
2040,2834,0,-0.035,-0.999,-88.022,0.636,0.377
2090,2834,0,-0.007,-0.812,-89.475,0.645,0.369
2140,2834,0,-0.002,0.868,89.861,0.654,0.359
2190,2834,0,-0.003,0.016,79.868,0.650,0.343
2240,2834,0,-0.006,-0.309,-88.945,0.632,0.326
2290,2834,0,-0.007,0.026,74.552,0.621,0.318
2340,2834,0,-0.008,-0.019,-66.380,0.621,0.321
2390,2834,0,-0.027,-0.927,-88.301,0.610,0.323
2440,2834,0,-0.094,-0.995,-84.625,0.583,0.321
2490,2834,0,-0.183,-0.983,-79.464,0.572,0.327
2540,2834,0,-0.258,-0.966,-75.062,0.582,0.342
2590,2834,0,-0.314,-0.949,-71.694,0.585,0.357
2640,2834,0,-0.367,-0.930,-68.480,0.573,0.363
2690,2834,0,-0.411,-0.912,-65.739,0.557,0.358
2740,2834,0,-0.434,-0.901,-64.277,0.534,0.343
2790,2834,0,-0.440,-0.898,-63.915,0.488,0.327
2840,2834,0,-0.435,-0.900,-64.221,0.433,0.326
2890,2834,0,-0.415,-0.910,-65.462,0.400,0.342
2940,2834,0,-0.380,-0.925,-67.645,0.398,0.362
2990,2834,0,-0.349,-0.937,-69.550,0.407,0.374
3040,2834,0,-0.346,-0.938,-69.731,0.422,0.377
3090,2834,0,-0.374,-0.927,-68.058,0.452,0.374
3140,2834,0,-0.409,-0.912,-65.872,0.500,0.371
3190,2834,0,-0.436,-0.900,-64.145,0.554,0.373
3240,2834,0,-0.458,-0.889,-62.768,0.595,0.383
3290,2834,0,-0.478,-0.879,-61.465,0.613,0.394
3340,2834,0,-0.494,-0.869,-60.392,0.600,0.392
3390,2834,0,-0.495,-0.869,-60.309,0.558,0.372
3440,2834,0,-0.466,-0.885,-62.215,0.511,0.349
3490,2834,0,-0.414,-0.910,-65.546,0.501,0.339
3540,2834,0,-0.373,-0.928,-68.121,0.528,0.342
3590,2834,0,-0.350,-0.937,-69.529,0.548,0.352
3640,2834,0,-0.327,-0.945,-70.900,0.543,0.362
3690,2834,0,-0.293,-0.956,-72.963,0.528,0.367
3740,2834,0,-0.252,-0.967,-75.385,0.520,0.364
3790,2834,0,-0.214,-0.977,-77.641,0.513,0.357
3840,2834,0,-0.173,-0.985,-80.041,0.491,0.350
3890,2834,0,-0.123,-0.992,-82.929,0.463,0.346
3940,2834,0,-0.078,-0.997,-85.525,0.455,0.348
3990,2834,0,-0.053,-0.999,-86.943,0.468,0.352
4040,2834,0,-0.047,-0.999,-87.319,0.478,0.350
4090,2834,0,-0.057,-0.998,-86.724,0.475,0.340
4140,2834,0,-0.095,-0.995,-84.528,0.466,0.332
4190,2834,0,-0.173,-0.985,-80.056,0.457,0.335
4240,2834,0,-0.281,-0.959,-73.698,0.454,0.349
4290,2834,0,-0.390,-0.920,-67.037,0.471,0.372
4340,2834,0,-0.464,-0.886,-62.343,0.515,0.398
4390,2834,0,-0.492,-0.870,-60.504,0.564,0.419
4440,2834,0,-0.496,-0.868,-60.241,0.599,0.432
4490,2834,0,-0.500,-0.866,-60.000,0.618,0.437
4540,2834,0,-0.511,-0.860,-59.291,0.626,0.435
4590,2834,0,-0.520,-0.854,-58.684,0.627,0.424
4640,2834,0,-0.513,-0.858,-59.112,0.624,0.405
4690,2834,0,-0.487,-0.874,-60.886,0.624,0.387
4740,2834,0,-0.453,-0.891,-63.038,0.628,0.381
4790,2834,0,-0.432,-0.902,-64.395,0.619,0.383
4840,2834,0,-0.421,-0.907,-65.076,0.586,0.381
4890,2834,0,-0.408,-0.913,-65.900,0.542,0.375
4940,2834,0,-0.391,-0.920,-66.961,0.507,0.372
4990,2834,0,-0.385,-0.923,-67.350,0.487,0.372
5040,2834,0,-0.395,-0.919,-66.759,0.483,0.371
5090,2834,0,-0.407,-0.913,-65.969,0.497,0.367
5140,2834,0,-0.421,-0.907,-65.074,0.519,0.361
5190,2834,0,-0.451,-0.892,-63.167,0.538,0.361
5240,2834,0,-0.503,-0.864,-59.763,0.548,0.376
5290,2834,0,-0.567,-0.824,-55.482,0.546,0.399
5340,2834,0,-0.620,-0.784,-51.671,0.540,0.420
5390,2834,0,-0.653,-0.757,-49.232,0.541,0.432
5440,2834,0,-0.667,-0.745,-48.140,0.565,0.439
5490,2834,0,-0.670,-0.743,-47.966,0.607,0.452
5540,2834,0,-0.666,-0.746,-48.222,0.648,0.473
5590,2834,0,-0.663,-0.749,-48.472,0.677,0.494
5640,2834,0,-0.665,-0.747,-48.317,0.681,0.503
5690,2834,0,-0.677,-0.736,-47.427,0.657,0.486
5740,2834,0,-0.702,-0.712,-45.407,0.608,0.446
5790,2834,0,-0.743,-0.668,-41.960,0.555,0.399
5840,2834,0,-0.789,-0.614,-37.852,0.517,0.366
5890,2834,0,-0.819,-0.573,-34.983,0.490,0.357
5940,2834,0,-0.822,-0.570,-34.730,0.467,0.370
5990,2834,0,-0.799,-0.601,-36.932,0.454,0.400
6040,2834,0,-0.770,-0.638,-39.674,0.449,0.438
6090,2834,0,-0.751,-0.660,-41.311,0.437,0.470
6140,2834,0,-0.735,-0.678,-42.665,0.406,0.488
6190,2834,0,-0.683,-0.729,-46.848,0.353,0.497
6240,2834,0,-0.536,-0.841,-57.493,0.310,0.505
6290,2834,0,-0.320,-0.945,-71.272,0.334,0.517
6340,2834,0,-0.166,-0.985,-80.414,0.404,0.534
6390,2834,0,-0.083,-0.996,-85.218,0.460,0.557
6440,2834,0,-0.037,-0.999,-87.884,0.484,0.575
6490,2834,0,-0.011,-0.834,-89.252,0.474,0.576
6540,2834,0,-0.013,0.729,89.006,0.438,0.549
6590,2834,0,-0.060,0.998,86.575,0.390,0.504
6640,2834,0,-0.163,0.986,80.604,0.368,0.471
6690,2834,0,-0.286,0.958,73.399,0.399,0.472
6740,2834,0,-0.369,0.929,68.336,0.458,0.507
6790,2834,0,-0.414,0.910,65.512,0.512,0.551
6840,2834,0,-0.433,0.902,64.366,0.552,0.578
6890,2834,0,-0.429,0.903,64.603,0.573,0.585
6940,2834,0,-0.416,0.909,65.429,0.581,0.573
6990,2834,0,-0.408,0.913,65.906,0.584,0.541
7040,2834,0,-0.408,0.913,65.919,0.591,0.500
7090,2834,0,-0.409,0.912,65.843,0.612,0.476
7140,2834,0,-0.409,0.912,65.851,0.641,0.480
7190,2834,0,-0.407,0.913,65.955,0.662,0.502
7240,2834,0,-0.404,0.915,66.169,0.670,0.528
7290,2834,0,-0.398,0.917,66.557,0.673,0.551
7340,2834,0,-0.387,0.922,67.241,0.671,0.563
7390,2834,0,-0.371,0.929,68.244,0.663,0.559
7440,2834,0,-0.356,0.934,69.145,0.654,0.549
7490,2834,0,-0.805,0.281,19.225,0.195,0.164
40,2884,0,-0.116,0.993,83.358,0.543,0.314
90,2884,0,-0.116,0.993,83.356,0.537,0.310
140,2884,0,-0.106,0.994,83.916,0.520,0.308
190,2884,0,-0.081,0.997,85.336,0.497,0.312
240,2884,0,-0.045,0.999,87.443,0.483,0.318
290,2884,0,-0.018,-0.168,-83.904,0.487,0.320
340,2884,0,-0.076,-0.997,-85.621,0.498,0.310
390,2884,0,-0.170,-0.985,-80.200,0.504,0.295
440,2884,0,-0.266,-0.964,-74.569,0.503,0.282
490,2884,0,-0.339,-0.941,-70.163,0.504,0.279
540,2884,0,-0.383,-0.924,-67.461,0.520,0.291
590,2884,0,-0.409,-0.913,-65.887,0.551,0.313
640,2884,0,-0.430,-0.903,-64.547,0.579,0.332
690,2884,0,-0.458,-0.889,-62.729,0.591,0.337
740,2884,0,-0.499,-0.867,-60.084,0.591,0.332
790,2884,0,-0.549,-0.836,-56.728,0.583,0.330
840,2884,0,-0.602,-0.799,-53.009,0.571,0.341
890,2884,0,-0.649,-0.760,-49.512,0.567,0.356
940,2884,0,-0.682,-0.731,-47.010,0.571,0.363
990,2884,0,-0.696,-0.718,-45.874,0.571,0.358
1040,2884,0,-0.695,-0.719,-45.994,0.550,0.349
1090,2884,0,-0.676,-0.737,-47.462,0.506,0.342
1140,2884,0,-0.632,-0.774,-50.765,0.461,0.339
1190,2884,0,-0.569,-0.822,-55.319,0.445,0.344
1240,2884,0,-0.510,-0.860,-59.330,0.461,0.349
1290,2884,0,-0.463,-0.886,-62.404,0.484,0.343
1340,2884,0,-0.414,-0.910,-65.542,0.491,0.323
1390,2884,0,-0.349,-0.937,-69.551,0.485,0.308
1440,2884,0,-0.279,-0.960,-73.797,0.477,0.314
1490,2884,0,-0.226,-0.974,-76.958,0.472,0.336
1540,2884,0,-0.191,-0.981,-78.965,0.472,0.358
1590,2884,0,-0.163,-0.986,-80.623,0.485,0.369
1640,2884,0,-0.137,-0.991,-82.147,0.510,0.367
1690,2884,0,-0.123,-0.992,-82.956,0.540,0.356
1740,2884,0,-0.126,-0.992,-82.790,0.575,0.353
1790,2884,0,-0.137,-0.991,-82.108,0.619,0.370
1840,2884,0,-0.149,-0.989,-81.458,0.661,0.405
1890,2884,0,-0.151,-0.988,-81.290,0.679,0.430
1940,2884,0,-0.137,-0.991,-82.146,0.666,0.427
1990,2884,0,-0.100,-0.995,-84.247,0.642,0.408
2040,2884,0,-0.055,-0.998,-86.874,0.632,0.389
2090,2884,0,-0.018,-1.000,-88.953,0.642,0.375
2140,2884,0,-0.003,0.233,89.286,0.656,0.364
2190,2884,0,-0.007,1.000,89.577,0.655,0.353
2240,2884,0,-0.013,1.000,89.231,0.642,0.338
2290,2884,0,-0.025,1.000,88.583,0.638,0.329
2340,2884,0,-0.029,1.000,88.347,0.643,0.333
2390,2884,0,-0.014,0.187,85.807,0.629,0.340
2440,2884,0,-0.067,-0.997,-86.160,0.592,0.345
2490,2884,0,-0.165,-0.986,-80.511,0.568,0.356
2540,2884,0,-0.245,-0.969,-75.830,0.570,0.371
2590,2884,0,-0.293,-0.956,-72.931,0.570,0.378
2640,2884,0,-0.330,-0.944,-70.703,0.554,0.376
2690,2884,0,-0.365,-0.931,-68.577,0.532,0.364
2740,2884,0,-0.392,-0.920,-66.901,0.510,0.346
2790,2884,0,-0.409,-0.912,-65.834,0.480,0.331
2840,2884,0,-0.419,-0.908,-65.217,0.446,0.330
2890,2884,0,-0.421,-0.907,-65.087,0.427,0.347
2940,2884,0,-0.415,-0.910,-65.463,0.423,0.368
2990,2884,0,-0.410,-0.912,-65.770,0.422,0.383
3040,2884,0,-0.420,-0.907,-65.170,0.427,0.390
3090,2884,0,-0.441,-0.897,-63.830,0.450,0.390
3140,2884,0,-0.457,-0.889,-62.792,0.489,0.385
3190,2884,0,-0.465,-0.885,-62.280,0.530,0.382
3240,2884,0,-0.475,-0.880,-61.638,0.561,0.389
3290,2884,0,-0.492,-0.870,-60.513,0.574,0.402
3340,2884,0,-0.510,-0.860,-59.329,0.564,0.407
3390,2884,0,-0.514,-0.858,-59.060,0.532,0.394
3440,2884,0,-0.491,-0.871,-60.595,0.496,0.374
3490,2884,0,-0.447,-0.894,-63.443,0.488,0.359
3540,2884,0,-0.411,-0.911,-65.700,0.508,0.353
3590,2884,0,-0.397,-0.918,-66.620,0.523,0.354
3640,2884,0,-0.390,-0.921,-67.030,0.517,0.357
3690,2884,0,-0.374,-0.927,-68.017,0.499,0.359
3740,2884,0,-0.341,-0.940,-70.060,0.479,0.354
3790,2884,0,-0.290,-0.956,-73.117,0.456,0.346
3840,2884,0,-0.224,-0.974,-77.059,0.428,0.344
3890,2884,0,-0.149,-0.989,-81.441,0.402,0.351
3940,2884,0,-0.085,-0.996,-85.119,0.400,0.360
3990,2884,0,-0.048,-0.999,-87.225,0.417,0.365
4040,2884,0,-0.038,-0.999,-87.798,0.437,0.357
4090,2884,0,-0.057,-0.998,-86.742,0.445,0.337
4140,2884,0,-0.113,-0.993,-83.508,0.444,0.319
4190,2884,0,-0.207,-0.978,-78.056,0.445,0.318
4240,2884,0,-0.318,-0.947,-71.451,0.452,0.335
4290,2884,0,-0.418,-0.908,-65.287,0.476,0.363
4340,2884,0,-0.481,-0.877,-61.277,0.517,0.390
4390,2884,0,-0.501,-0.866,-59.946,0.556,0.405
4440,2884,0,-0.499,-0.867,-60.091,0.580,0.409
4490,2884,0,-0.499,-0.867,-60.076,0.593,0.411
4540,2884,0,-0.511,-0.860,-59.266,0.603,0.416
4590,2884,0,-0.523,-0.852,-58.447,0.612,0.419
4640,2884,0,-0.517,-0.856,-58.845,0.614,0.414
4690,2884,0,-0.487,-0.873,-60.824,0.615,0.404
4740,2884,0,-0.448,-0.894,-63.360,0.616,0.393
4790,2884,0,-0.420,-0.907,-65.144,0.604,0.381
4840,2884,0,-0.407,-0.914,-66.004,0.573,0.367
4890,2884,0,-0.398,-0.917,-66.549,0.537,0.360
4940,2884,0,-0.389,-0.921,-67.119,0.513,0.365
4990,2884,0,-0.385,-0.923,-67.381,0.505,0.371
5040,2884,0,-0.390,-0.921,-67.062,0.512,0.372
5090,2884,0,-0.400,-0.916,-66.407,0.524,0.368
5140,2884,0,-0.417,-0.909,-65.349,0.533,0.359
5190,2884,0,-0.448,-0.894,-63.363,0.538,0.357
5240,2884,0,-0.496,-0.868,-60.268,0.542,0.370
5290,2884,0,-0.552,-0.834,-56.503,0.541,0.397
5340,2884,0,-0.603,-0.798,-52.916,0.539,0.424
5390,2884,0,-0.641,-0.768,-50.155,0.549,0.447
5440,2884,0,-0.664,-0.748,-48.394,0.578,0.466
5490,2884,0,-0.674,-0.738,-47.589,0.616,0.483
5540,2884,0,-0.675,-0.738,-47.548,0.650,0.494
5590,2884,0,-0.671,-0.742,-47.872,0.674,0.495
5640,2884,0,-0.669,-0.743,-47.992,0.678,0.484
5690,2884,0,-0.678,-0.735,-47.336,0.651,0.462
5740,2884,0,-0.703,-0.711,-45.354,0.602,0.431
5790,2884,0,-0.745,-0.666,-41.783,0.550,0.397
5840,2884,0,-0.794,-0.608,-37.449,0.512,0.370
5890,2884,0,-0.826,-0.563,-34.258,0.482,0.355
5940,2884,0,-0.833,-0.553,-33.578,0.447,0.356
5990,2884,0,-0.816,-0.578,-35.293,0.415,0.376
6040,2884,0,-0.791,-0.612,-37.739,0.393,0.413
6090,2884,0,-0.774,-0.633,-39.281,0.375,0.451
6140,2884,0,-0.761,-0.648,-40.408,0.353,0.476
6190,2884,0,-0.723,-0.689,-43.623,0.316,0.489
6240,2884,0,-0.605,-0.793,-52.686,0.274,0.496
6290,2884,0,-0.389,-0.918,-67.026,0.280,0.507
6340,2884,0,-0.203,-0.978,-78.295,0.340,0.529
6390,2884,0,-0.096,-0.995,-84.475,0.397,0.557
6440,2884,0,-0.034,-0.991,-88.055,0.418,0.577
6490,2884,0,-0.013,0.378,88.016,0.404,0.576
6540,2884,0,-0.049,0.999,87.175,0.367,0.546
6590,2884,0,-0.116,0.993,83.307,0.330,0.501
6640,2884,0,-0.222,0.974,77.164,0.325,0.465
6690,2884,0,-0.324,0.946,71.095,0.361,0.461
6740,2884,0,-0.391,0.920,66.999,0.414,0.493
6790,2884,0,-0.429,0.903,64.579,0.470,0.538
6840,2884,0,-0.444,0.896,63.616,0.525,0.575
6890,2884,0,-0.441,0.898,63.844,0.568,0.596
6940,2884,0,-0.431,0.902,64.450,0.592,0.599
6990,2884,0,-0.427,0.904,64.738,0.595,0.574
7040,2884,0,-0.426,0.905,64.780,0.590,0.526
7090,2884,0,-0.422,0.906,65.013,0.599,0.487
7140,2884,0,-0.416,0.910,65.443,0.627,0.482
7190,2884,0,-0.410,0.912,65.769,0.654,0.508
7240,2884,0,-0.407,0.913,65.970,0.671,0.546
7290,2884,0,-0.403,0.915,66.220,0.679,0.576
7340,2884,0,-0.394,0.919,66.782,0.674,0.579
7390,2884,0,-0.377,0.926,67.839,0.659,0.559
7440,2884,0,-0.359,0.933,68.952,0.644,0.535
7490,2884,0,-0.806,0.281,19.204,0.192,0.158
40,2934,0,-0.147,0.989,81.556,0.563,0.340
90,2934,0,-0.150,0.989,81.348,0.544,0.335
140,2934,0,-0.146,0.989,81.604,0.510,0.331
190,2934,0,-0.125,0.992,82.821,0.475,0.331
240,2934,0,-0.090,0.996,84.856,0.455,0.332
290,2934,0,-0.041,0.932,87.511,0.454,0.328
340,2934,0,-0.040,-0.758,-87.008,0.457,0.315
390,2934,0,-0.149,-0.988,-81.414,0.452,0.300
440,2934,0,-0.267,-0.963,-74.483,0.450,0.291
490,2934,0,-0.352,-0.936,-69.413,0.458,0.289
540,2934,0,-0.396,-0.918,-66.654,0.482,0.297
590,2934,0,-0.422,-0.907,-65.055,0.521,0.312
640,2934,0,-0.446,-0.895,-63.540,0.556,0.327
690,2934,0,-0.477,-0.879,-61.505,0.575,0.332
740,2934,0,-0.519,-0.855,-58.731,0.581,0.331
790,2934,0,-0.567,-0.823,-55.423,0.577,0.335
840,2934,0,-0.618,-0.786,-51.856,0.565,0.351
890,2934,0,-0.664,-0.748,-48.414,0.558,0.370
940,2934,0,-0.697,-0.717,-45.848,0.564,0.379
990,2934,0,-0.712,-0.703,-44.640,0.575,0.373
1040,2934,0,-0.711,-0.703,-44.644,0.565,0.355
1090,2934,0,-0.696,-0.718,-45.883,0.516,0.334
1140,2934,0,-0.655,-0.755,-49.075,0.448,0.321
1190,2934,0,-0.587,-0.809,-54.025,0.407,0.324
1240,2934,0,-0.524,-0.852,-58.420,0.412,0.334
1290,2934,0,-0.482,-0.876,-61.180,0.439,0.333
1340,2934,0,-0.449,-0.894,-63.343,0.461,0.320
1390,2934,0,-0.407,-0.913,-66.001,0.466,0.310
1440,2934,0,-0.357,-0.934,-69.077,0.453,0.318
1490,2934,0,-0.312,-0.950,-71.822,0.432,0.338
1540,2934,0,-0.270,-0.962,-74.316,0.424,0.358
1590,2934,0,-0.221,-0.975,-77.208,0.449,0.370
1640,2934,0,-0.173,-0.985,-80.047,0.498,0.372
1690,2934,0,-0.142,-0.990,-81.849,0.546,0.369
1740,2934,0,-0.132,-0.991,-82.404,0.586,0.370
1790,2934,0,-0.139,-0.990,-82.016,0.628,0.391
1840,2934,0,-0.154,-0.988,-81.157,0.667,0.430
1890,2934,0,-0.164,-0.986,-80.554,0.682,0.457
1940,2934,0,-0.156,-0.988,-81.011,0.665,0.453
1990,2934,0,-0.122,-0.992,-82.972,0.630,0.424
2040,2934,0,-0.072,-0.997,-85.877,0.611,0.392
2090,2934,0,-0.026,-1.000,-88.506,0.617,0.368
2140,2934,0,-0.005,0.279,88.897,0.635,0.357
2190,2934,0,-0.016,1.000,89.072,0.642,0.352
2240,2934,0,-0.028,1.000,88.400,0.640,0.345
2290,2934,0,-0.044,0.999,87.460,0.648,0.342
2340,2934,0,-0.052,0.999,87.003,0.662,0.347
2390,2934,0,-0.031,0.960,88.178,0.651,0.356
2440,2934,0,-0.035,-0.793,-87.455,0.608,0.364
2490,2934,0,-0.128,-0.991,-82.632,0.569,0.375
2540,2934,0,-0.210,-0.977,-77.869,0.554,0.386
2590,2934,0,-0.257,-0.966,-75.100,0.546,0.388
2640,2934,0,-0.284,-0.959,-73.520,0.524,0.381
2690,2934,0,-0.309,-0.951,-71.972,0.496,0.367
2740,2934,0,-0.340,-0.940,-70.147,0.474,0.351
2790,2934,0,-0.367,-0.930,-68.480,0.461,0.340
2840,2934,0,-0.386,-0.922,-67.266,0.452,0.342
2890,2934,0,-0.404,-0.915,-66.168,0.447,0.357
2940,2934,0,-0.426,-0.905,-64.796,0.443,0.373
2990,2934,0,-0.452,-0.892,-63.107,0.440,0.386
3040,2934,0,-0.481,-0.877,-61.273,0.443,0.397
3090,2934,0,-0.501,-0.865,-59.898,0.461,0.400
3140,2934,0,-0.507,-0.862,-59.547,0.487,0.392
3190,2934,0,-0.502,-0.865,-59.855,0.509,0.382
3240,2934,0,-0.503,-0.865,-59.832,0.524,0.383
3290,2934,0,-0.515,-0.857,-58.986,0.530,0.395
3340,2934,0,-0.530,-0.848,-57.992,0.526,0.409
3390,2934,0,-0.530,-0.848,-57.981,0.510,0.411
3440,2934,0,-0.509,-0.861,-59.425,0.489,0.397
3490,2934,0,-0.473,-0.881,-61.742,0.479,0.378
3540,2934,0,-0.445,-0.896,-63.601,0.484,0.363
3590,2934,0,-0.435,-0.900,-64.185,0.491,0.357
3640,2934,0,-0.438,-0.899,-64.014,0.488,0.361
3690,2934,0,-0.435,-0.900,-64.190,0.479,0.366
3740,2934,0,-0.415,-0.910,-65.462,0.458,0.363
3790,2934,0,-0.369,-0.929,-68.355,0.429,0.355
3840,2934,0,-0.296,-0.955,-72.792,0.399,0.354
3890,2934,0,-0.214,-0.976,-77.639,0.377,0.362
3940,2934,0,-0.144,-0.989,-81.731,0.370,0.372
3990,2934,0,-0.096,-0.995,-84.511,0.379,0.375
4040,2934,0,-0.077,-0.997,-85.591,0.396,0.365
4090,2934,0,-0.095,-0.995,-84.546,0.410,0.340
4140,2934,0,-0.154,-0.988,-81.117,0.419,0.316
4190,2934,0,-0.246,-0.969,-75.768,0.430,0.312
4240,2934,0,-0.347,-0.938,-69.715,0.443,0.331
4290,2934,0,-0.433,-0.901,-64.332,0.468,0.362
4340,2934,0,-0.486,-0.874,-60.930,0.503,0.388
4390,2934,0,-0.502,-0.865,-59.892,0.536,0.396
4440,2934,0,-0.497,-0.868,-60.186,0.556,0.392
4490,2934,0,-0.498,-0.867,-60.157,0.571,0.390
4540,2934,0,-0.514,-0.857,-59.037,0.589,0.396
4590,2934,0,-0.533,-0.846,-57.770,0.606,0.407
4640,2934,0,-0.533,-0.846,-57.789,0.614,0.416
4690,2934,0,-0.507,-0.862,-59.518,0.618,0.419
4740,2934,0,-0.469,-0.883,-62.041,0.620,0.411
4790,2934,0,-0.436,-0.900,-64.119,0.608,0.392
4840,2934,0,-0.418,-0.908,-65.279,0.581,0.370
4890,2934,0,-0.410,-0.912,-65.793,0.557,0.365
4940,2934,0,-0.403,-0.915,-66.255,0.549,0.375
4990,2934,0,-0.393,-0.919,-66.837,0.553,0.383
5040,2934,0,-0.388,-0.921,-67.142,0.564,0.381
5090,2934,0,-0.393,-0.919,-66.844,0.568,0.371
5140,2934,0,-0.411,-0.912,-65.760,0.557,0.356
5190,2934,0,-0.442,-0.897,-63.792,0.544,0.349
5240,2934,0,-0.482,-0.876,-61.205,0.541,0.364
5290,2934,0,-0.525,-0.851,-58.315,0.543,0.396
5340,2934,0,-0.570,-0.821,-55.221,0.544,0.431
5390,2934,0,-0.615,-0.789,-52.072,0.556,0.462
5440,2934,0,-0.651,-0.759,-49.366,0.584,0.486
5490,2934,0,-0.674,-0.739,-47.638,0.617,0.498
5540,2934,0,-0.682,-0.731,-46.982,0.644,0.495
5590,2934,0,-0.682,-0.732,-47.037,0.663,0.477
5640,2934,0,-0.680,-0.733,-47.150,0.667,0.452
5690,2934,0,-0.688,-0.726,-46.556,0.645,0.428
5740,2934,0,-0.712,-0.702,-44.574,0.601,0.408
5790,2934,0,-0.755,-0.656,-40.990,0.550,0.389
5840,2934,0,-0.803,-0.596,-36.560,0.507,0.368
5890,2934,0,-0.838,-0.545,-33.011,0.466,0.351
5940,2934,0,-0.851,-0.525,-31.701,0.416,0.342
5990,2934,0,-0.842,-0.539,-32.618,0.368,0.353
6040,2934,0,-0.824,-0.566,-34.466,0.339,0.389
6090,2934,0,-0.810,-0.586,-35.875,0.326,0.434
6140,2934,0,-0.799,-0.600,-36.908,0.311,0.467
6190,2934,0,-0.777,-0.628,-38.955,0.281,0.481
6240,2934,0,-0.702,-0.709,-45.313,0.233,0.482
6290,2934,0,-0.508,-0.856,-59.298,0.207,0.485
6340,2934,0,-0.266,-0.962,-74.520,0.238,0.502
6390,2934,0,-0.103,-0.994,-84.067,0.284,0.530
6440,2934,0,-0.029,0.003,5.809,0.300,0.551
6490,2934,0,-0.090,0.995,84.853,0.290,0.553
6540,2934,0,-0.167,0.984,80.341,0.271,0.530
6590,2934,0,-0.252,0.966,75.387,0.267,0.491
6640,2934,0,-0.328,0.944,70.837,0.294,0.459
6690,2934,0,-0.376,0.926,67.895,0.340,0.456
6740,2934,0,-0.408,0.913,65.903,0.386,0.487
6790,2934,0,-0.435,0.901,64.243,0.441,0.535
6840,2934,0,-0.447,0.895,63.448,0.506,0.576
6890,2934,0,-0.445,0.895,63.570,0.562,0.605
6940,2934,0,-0.441,0.898,63.854,0.589,0.616
6990,2934,0,-0.442,0.897,63.757,0.585,0.595
7040,2934,0,-0.446,0.895,63.513,0.569,0.544
7090,2934,0,-0.442,0.897,63.798,0.571,0.495
7140,2934,0,-0.429,0.903,64.606,0.600,0.481
7190,2934,0,-0.419,0.908,65.253,0.637,0.511
7240,2934,0,-0.413,0.911,65.580,0.665,0.563
7290,2934,0,-0.409,0.912,65.835,0.678,0.602
7340,2934,0,-0.402,0.916,66.324,0.668,0.600
7390,2934,0,-0.386,0.923,67.315,0.641,0.565
7440,2934,0,-0.367,0.930,68.466,0.615,0.529
7490,2934,0,-0.808,0.280,19.103,0.182,0.155
40,2984,0,-0.173,0.985,80.053,0.557,0.349
90,2984,0,-0.176,0.984,79.882,0.534,0.348
140,2984,0,-0.172,0.985,80.081,0.498,0.350
190,2984,0,-0.153,0.988,81.219,0.465,0.355
240,2984,0,-0.121,0.993,83.074,0.450,0.357
290,2984,0,-0.077,0.997,85.593,0.449,0.347
340,2984,0,-0.027,0.015,29.377,0.439,0.326
390,2984,0,-0.135,-0.990,-82.261,0.420,0.308
440,2984,0,-0.281,-0.959,-73.678,0.419,0.302
490,2984,0,-0.374,-0.927,-68.049,0.439,0.304
540,2984,0,-0.414,-0.910,-65.559,0.468,0.310
590,2984,0,-0.434,-0.901,-64.283,0.505,0.320
640,2984,0,-0.456,-0.890,-62.900,0.538,0.329
690,2984,0,-0.488,-0.873,-60.807,0.555,0.332
