X,Y,Slice,DX,DY,Orientation,Coherency,Energy
9946,2048,0,-0.841,0.541,32.782,0.485,0.624
9996,2048,0,-0.814,0.580,35.458,0.520,0.599
10046,2048,0,-0.786,0.618,38.199,0.556,0.590
10096,2048,0,-0.753,0.658,41.142,0.586,0.602
10146,2048,0,-0.721,0.693,43.898,0.611,0.626
10196,2048,0,-0.695,0.719,45.944,0.623,0.641
10246,2048,0,-0.680,0.733,47.177,0.616,0.634
10296,2048,0,-0.668,0.744,48.105,0.586,0.606
10346,2048,0,-0.648,0.761,49.595,0.539,0.561
10396,2048,0,-0.613,0.790,52.177,0.494,0.511
10446,2048,0,-0.562,0.827,55.793,0.475,0.471
10496,2048,0,-0.500,0.865,59.962,0.487,0.456
10546,2048,0,-0.431,0.902,64.444,0.509,0.469
10596,2048,0,-0.351,0.936,69.435,0.524,0.503
10646,2048,0,-0.265,0.964,74.644,0.537,0.545
10696,2048,0,-0.187,0.982,79.236,0.555,0.582
10746,2048,0,-0.126,0.992,82.755,0.582,0.608
10796,2048,0,-0.085,0.996,85.151,0.609,0.621
10846,2048,0,-0.063,0.998,86.402,0.624,0.622
10896,2048,0,-0.061,0.998,86.520,0.610,0.608
10946,2048,0,-0.080,0.997,85.411,0.567,0.582
10996,2048,0,-0.130,0.991,82.521,0.516,0.554
11046,2048,0,-0.216,0.976,77.497,0.494,0.537
11096,2048,0,-0.307,0.951,72.089,0.522,0.537
11146,2048,0,-0.362,0.932,68.782,0.576,0.549
11196,2048,0,-0.376,0.927,67.901,0.616,0.563
11246,2048,0,-0.364,0.931,68.651,0.621,0.566
11296,2048,0,-0.331,0.944,70.693,0.595,0.549
11346,2048,0,-0.274,0.962,74.121,0.561,0.523
11396,2048,0,-0.200,0.980,78.478,0.546,0.504
11446,2048,0,-0.126,0.992,82.762,0.551,0.492
11496,2048,0,-0.057,0.998,86.749,0.553,0.478
11546,2048,0,-0.020,-0.382,-86.933,0.543,0.461
11596,2048,0,-0.081,-0.997,-85.366,0.535,0.456
11646,2048,0,-0.125,-0.992,-82.795,0.547,0.469
11696,2048,0,-0.140,-0.990,-81.974,0.571,0.490
11746,2048,0,-0.622,-0.436,-35.016,0.256,0.220
46,2098,0,-0.008,-0.075,-84.011,0.756,0.395
96,2098,0,-0.016,-0.854,-88.946,0.713,0.383
146,2098,0,-0.032,-0.999,-88.189,0.659,0.383
196,2098,0,-0.042,-0.999,-87.564,0.607,0.391
246,2098,0,-0.044,-0.999,-87.471,0.563,0.399
296,2098,0,-0.042,-0.999,-87.578,0.526,0.405
346,2098,0,-0.049,-0.999,-87.185,0.500,0.408
396,2098,0,-0.075,-0.997,-85.717,0.495,0.405
446,2098,0,-0.118,-0.993,-83.202,0.503,0.398
496,2098,0,-0.175,-0.984,-79.933,0.508,0.391
546,2098,0,-0.240,-0.971,-76.133,0.517,0.387
596,2098,0,-0.301,-0.953,-72.468,0.545,0.391
646,2098,0,-0.350,-0.937,-69.491,0.585,0.396
696,2098,0,-0.392,-0.920,-66.919,0.612,0.392
746,2098,0,-0.436,-0.900,-64.178,0.612,0.372
796,2098,0,-0.486,-0.874,-60.933,0.590,0.341
846,2098,0,-0.539,-0.842,-57.356,0.564,0.302
896,2098,0,-0.586,-0.810,-54.126,0.535,0.257
946,2098,0,-0.620,-0.784,-51.649,0.498,0.214
996,2098,0,-0.655,-0.755,-49.066,0.466,0.186
1046,2098,0,-0.703,-0.710,-45.287,0.470,0.175
1096,2098,0,-0.753,-0.657,-41.105,0.503,0.170
1146,2098,0,-0.793,-0.609,-37.518,0.532,0.169
1196,2098,0,-0.825,-0.565,-34.419,0.524,0.178
1246,2098,0,-0.853,-0.522,-31.486,0.468,0.202
1296,2098,0,-0.879,-0.477,-28.502,0.393,0.242
1346,2098,0,-0.903,-0.428,-25.371,0.342,0.290
1396,2098,0,-0.925,-0.380,-22.315,0.339,0.332
1446,2098,0,-0.942,-0.336,-19.663,0.377,0.353
1496,2098,0,-0.955,-0.295,-17.140,0.426,0.342
1546,2098,0,-0.970,-0.241,-13.946,0.459,0.311
1596,2098,0,-0.985,-0.170,-9.798,0.472,0.283
1646,2098,0,-0.995,-0.099,-5.705,0.484,0.273
1696,2098,0,-0.999,-0.046,-2.610,0.502,0.280
1746,2098,0,-1.000,-0.002,-0.113,0.509,0.288
1796,2098,0,-0.999,0.038,2.160,0.500,0.288
1846,2098,0,-0.998,0.067,3.832,0.486,0.281
1896,2098,0,-0.997,0.079,4.555,0.480,0.271
1946,2098,0,-0.997,0.079,4.557,0.487,0.263
1996,2098,0,-0.997,0.077,4.411,0.487,0.260
2046,2098,0,-0.997,0.080,4.578,0.469,0.253
2096,2098,0,-0.996,0.092,5.303,0.444,0.233
2146,2098,0,-0.993,0.115,6.622,0.425,0.210
2196,2098,0,-0.990,0.144,8.268,0.413,0.197
2246,2098,0,-0.985,0.172,9.925,0.399,0.194
2296,2098,0,-0.978,0.207,11.952,0.377,0.193
2346,2098,0,-0.965,0.260,15.083,0.366,0.190
2396,2098,0,-0.946,0.322,18.787,0.393,0.197
2446,2098,0,-0.932,0.363,21.274,0.458,0.224
2496,2098,0,-0.926,0.377,22.148,0.525,0.267
2546,2098,0,-0.925,0.380,22.308,0.566,0.312
2596,2098,0,-0.923,0.384,22.557,0.583,0.341
2646,2098,0,-0.918,0.395,23.297,0.593,0.342
2696,2098,0,-0.910,0.415,24.495,0.607,0.318
2746,2098,0,-0.901,0.433,25.659,0.617,0.288
2796,2098,0,-0.898,0.441,26.139,0.611,0.270
2846,2098,0,-0.900,0.435,25.808,0.583,0.266
2896,2098,0,-0.904,0.428,25.334,0.545,0.265
2946,2098,0,-0.902,0.432,25.565,0.511,0.261
2996,2098,0,-0.892,0.452,26.885,0.499,0.251
3046,2098,0,-0.874,0.486,29.094,0.509,0.239
3096,2098,0,-0.851,0.525,31.703,0.513,0.228
3146,2098,0,-0.829,0.559,33.975,0.503,0.219
3196,2098,0,-0.818,0.575,35.096,0.496,0.207
3246,2098,0,-0.814,0.581,35.532,0.495,0.190
3296,2098,0,-0.799,0.601,36.957,0.485,0.172
3346,2098,0,-0.760,0.649,40.520,0.459,0.158
3396,2098,0,-0.696,0.717,45.845,0.432,0.149
3446,2098,0,-0.626,0.780,51.256,0.429,0.145
3496,2098,0,-0.573,0.819,55.031,0.461,0.146
3546,2098,0,-0.546,0.838,56.926,0.508,0.150
3596,2098,0,-0.532,0.847,57.886,0.544,0.160
3646,2098,0,-0.526,0.850,58.264,0.561,0.177
3696,2098,0,-0.537,0.844,57.525,0.561,0.198
3746,2098,0,-0.570,0.822,55.263,0.551,0.217
3796,2098,0,-0.619,0.785,51.760,0.550,0.227
3846,2098,0,-0.671,0.741,47.855,0.566,0.231
3896,2098,0,-0.714,0.700,44.395,0.591,0.237
3946,2098,0,-0.743,0.669,41.967,0.607,0.252
3996,2098,0,-0.757,0.653,40.772,0.608,0.277
4046,2098,0,-0.758,0.652,40.723,0.605,0.308
4096,2098,0,-0.750,0.661,41.408,0.612,0.340
4146,2098,0,-0.741,0.671,42.142,0.630,0.369
4196,2098,0,-0.738,0.675,42.456,0.647,0.398
4246,2098,0,-0.743,0.669,41.973,0.652,0.432
4296,2098,0,-0.759,0.651,40.625,0.634,0.470
4346,2098,0,-0.777,0.629,38.978,0.592,0.502
4396,2098,0,-0.788,0.616,38.000,0.542,0.516
4446,2098,0,-0.783,0.622,38.439,0.501,0.502
4496,2098,0,-0.770,0.638,39.678,0.470,0.457
4546,2098,0,-0.766,0.643,40.021,0.423,0.392
4596,2098,0,-0.790,0.613,37.789,0.330,0.332
4646,2098,0,-0.868,0.491,29.501,0.206,0.294
4696,2098,0,-0.976,0.129,7.557,0.128,0.284
4746,2098,0,-0.958,-0.229,-13.441,0.135,0.292
4796,2098,0,-0.907,-0.395,-23.559,0.147,0.302
4846,2098,0,-0.866,-0.482,-29.099,0.143,0.305
4896,2098,0,-0.842,-0.526,-32.009,0.136,0.297
4946,2098,0,-0.806,-0.585,-35.949,0.140,0.285
4996,2098,0,-0.725,-0.687,-43.451,0.175,0.281
5046,2098,0,-0.649,-0.760,-49.509,0.247,0.292
5096,2098,0,-0.610,-0.792,-52.373,0.323,0.316
5146,2098,0,-0.590,-0.808,-53.872,0.371,0.341
5196,2098,0,-0.572,-0.820,-55.100,0.388,0.361
5246,2098,0,-0.557,-0.831,-56.170,0.390,0.380
5296,2098,0,-0.556,-0.831,-56.239,0.390,0.402
5346,2098,0,-0.592,-0.805,-53.658,0.388,0.424
5396,2098,0,-0.675,-0.736,-47.481,0.386,0.429
5446,2098,0,-0.775,-0.630,-39.085,0.404,0.409
5496,2098,0,-0.853,-0.520,-31.375,0.450,0.375
5546,2098,0,-0.901,-0.432,-25.621,0.506,0.339
5596,2098,0,-0.931,-0.365,-21.382,0.558,0.307
5646,2098,0,-0.951,-0.308,-17.930,0.602,0.284
5696,2098,0,-0.966,-0.258,-14.954,0.636,0.277
5746,2098,0,-0.975,-0.220,-12.692,0.657,0.285
5796,2098,0,-0.980,-0.198,-11.405,0.664,0.300
5846,2098,0,-0.981,-0.193,-11.142,0.661,0.305
5896,2098,0,-0.979,-0.203,-11.708,0.655,0.297
5946,2098,0,-0.976,-0.219,-12.676,0.653,0.282
5996,2098,0,-0.972,-0.235,-13.609,0.655,0.272
6046,2098,0,-0.969,-0.248,-14.357,0.653,0.268
6096,2098,0,-0.966,-0.259,-15.005,0.638,0.267
6146,2098,0,-0.963,-0.269,-15.633,0.612,0.262
6196,2098,0,-0.960,-0.279,-16.174,0.587,0.254
6246,2098,0,-0.959,-0.282,-16.393,0.574,0.244
6296,2098,0,-0.960,-0.281,-16.296,0.578,0.231
6346,2098,0,-0.960,-0.281,-16.304,0.599,0.221
6396,2098,0,-0.958,-0.286,-16.611,0.624,0.217
6446,2098,0,-0.957,-0.291,-16.914,0.633,0.221
6496,2098,0,-0.955,-0.296,-17.217,0.615,0.231
6546,2098,0,-0.950,-0.311,-18.149,0.576,0.246
6596,2098,0,-0.939,-0.343,-20.056,0.532,0.265
6646,2098,0,-0.922,-0.386,-22.706,0.500,0.292
6696,2098,0,-0.899,-0.437,-25.942,0.489,0.335
6746,2098,0,-0.872,-0.488,-29.257,0.490,0.393
6796,2098,0,-0.848,-0.529,-31.977,0.478,0.450
6846,2098,0,-0.824,-0.565,-34.439,0.427,0.475
6896,2098,0,-0.789,-0.611,-37.758,0.326,0.457
6946,2098,0,-0.711,-0.694,-44.339,0.182,0.415
6996,2098,0,-0.370,-0.115,-17.234,0.071,0.377
7046,2098,0,-0.483,0.870,60.972,0.158,0.354
7096,2098,0,-0.561,0.825,55.781,0.254,0.349
7146,2098,0,-0.638,0.766,50.202,0.312,0.356
7196,2098,0,-0.733,0.677,42.728,0.361,0.370
7246,2098,0,-0.804,0.592,36.359,0.418,0.385
7296,2098,0,-0.844,0.535,32.390,0.471,0.394
7346,2098,0,-0.864,0.503,30.230,0.519,0.396
7396,2098,0,-0.873,0.488,29.204,0.563,0.398
7446,2098,0,-0.877,0.480,28.710,0.594,0.402
7496,2098,0,-0.879,0.477,28.520,0.608,0.402
7546,2098,0,-0.876,0.483,28.888,0.604,0.401
7596,2098,0,-0.868,0.496,29.724,0.596,0.400
7646,2098,0,-0.862,0.507,30.457,0.601,0.405
7696,2098,0,-0.860,0.511,30.718,0.623,0.413
7746,2098,0,-0.862,0.507,30.495,0.635,0.422
7796,2098,0,-0.866,0.501,30.045,0.620,0.438
7846,2098,0,-0.869,0.494,29.615,0.598,0.468
7896,2098,0,-0.872,0.489,29.258,0.598,0.511
7946,2098,0,-0.874,0.487,29.127,0.611,0.546
7996,2098,0,-0.874,0.487,29.131,0.614,0.564
8046,2098,0,-0.878,0.478,28.580,0.602,0.571
8096,2098,0,-0.891,0.455,27.042,0.585,0.579
8146,2098,0,-0.904,0.427,25.268,0.573,0.599
8196,2098,0,-0.913,0.407,24.040,0.564,0.628
8246,2098,0,-0.921,0.389,22.919,0.559,0.663
8296,2098,0,-0.932,0.363,21.309,0.569,0.701
8346,2098,0,-0.942,0.336,19.637,0.599,0.736
8396,2098,0,-0.948,0.319,18.613,0.637,0.759
8446,2098,0,-0.950,0.312,18.168,0.661,0.765
8496,2098,0,-0.953,0.304,17.676,0.659,0.750
8546,2098,0,-0.959,0.285,16.540,0.636,0.722
8596,2098,0,-0.966,0.257,14.896,0.605,0.691
8646,2098,0,-0.972,0.236,13.637,0.573,0.665
8696,2098,0,-0.974,0.228,13.200,0.543,0.654
8746,2098,0,-0.973,0.230,13.299,0.528,0.663
8796,2098,0,-0.971,0.238,13.781,0.529,0.675
8846,2098,0,-0.968,0.250,14.503,0.526,0.668
8896,2098,0,-0.966,0.259,15.016,0.506,0.643
8946,2098,0,-0.963,0.268,15.542,0.478,0.619
8996,2098,0,-0.956,0.294,17.117,0.455,0.607
9046,2098,0,-0.940,0.341,19.964,0.445,0.596
9096,2098,0,-0.920,0.392,23.085,0.450,0.577
9146,2098,0,-0.907,0.421,24.917,0.468,0.553
9196,2098,0,-0.911,0.413,24.409,0.495,0.532
9246,2098,0,-0.924,0.381,22.418,0.529,0.523
9296,2098,0,-0.933,0.359,21.037,0.566,0.535
9346,2098,0,-0.931,0.365,21.410,0.594,0.568
9396,2098,0,-0.921,0.389,22.918,0.602,0.605
9446,2098,0,-0.912,0.410,24.216,0.584,0.620
9496,2098,0,-0.909,0.416,24.591,0.549,0.605
9546,2098,0,-0.910,0.414,24.482,0.522,0.576
9596,2098,0,-0.907,0.420,24.856,0.520,0.556
9646,2098,0,-0.900,0.436,25.853,0.531,0.559
9696,2098,0,-0.892,0.452,26.841,0.536,0.588
9746,2098,0,-0.886,0.464,27.619,0.527,0.627
9796,2098,0,-0.879,0.477,28.476,0.505,0.649
9846,2098,0,-0.868,0.497,29.811,0.473,0.640
9896,2098,0,-0.849,0.528,31.888,0.457,0.609
9946,2098,0,-0.827,0.563,34.245,0.475,0.578
9996,2098,0,-0.806,0.592,36.313,0.515,0.556
10046,2098,0,-0.783,0.622,38.441,0.550,0.543
10096,2098,0,-0.754,0.657,41.069,0.578,0.545
10146,2098,0,-0.723,0.691,43.721,0.603,0.560
10196,2098,0,-0.699,0.715,45.653,0.617,0.578
10246,2098,0,-0.686,0.728,46.713,0.612,0.584
10296,2098,0,-0.677,0.736,47.362,0.584,0.571
10346,2098,0,-0.664,0.748,48.396,0.537,0.536
10396,2098,0,-0.637,0.771,50.427,0.488,0.488
10446,2098,0,-0.591,0.806,53.734,0.462,0.448
10496,2098,0,-0.528,0.849,58.101,0.469,0.432
10546,2098,0,-0.451,0.892,63.209,0.486,0.445
10596,2098,0,-0.358,0.933,69.039,0.496,0.477
10646,2098,0,-0.262,0.965,74.809,0.512,0.520
10696,2098,0,-0.185,0.983,79.336,0.540,0.561
10746,2098,0,-0.134,0.991,82.319,0.578,0.598
10796,2098,0,-0.103,0.995,84.075,0.613,0.621
10846,2098,0,-0.089,0.996,84.898,0.627,0.624
10896,2098,0,-0.090,0.996,84.854,0.609,0.603
10946,2098,0,-0.108,0.994,83.787,0.564,0.566
10996,2098,0,-0.153,0.988,81.177,0.513,0.528
11046,2098,0,-0.231,0.973,76.631,0.492,0.506
11096,2098,0,-0.315,0.949,71.612,0.518,0.503
11146,2098,0,-0.367,0.930,68.494,0.570,0.511
11196,2098,0,-0.378,0.926,67.807,0.609,0.522
11246,2098,0,-0.362,0.932,68.799,0.615,0.526
11296,2098,0,-0.327,0.945,70.900,0.594,0.517
11346,2098,0,-0.276,0.961,73.983,0.568,0.503
11396,2098,0,-0.212,0.977,77.760,0.556,0.496
11446,2098,0,-0.144,0.989,81.743,0.555,0.492
11496,2098,0,-0.070,0.997,86.003,0.548,0.477
11546,2098,0,-0.022,-0.269,-85.341,0.536,0.451
11596,2098,0,-0.083,-0.996,-85.248,0.532,0.431
11646,2098,0,-0.124,-0.992,-82.872,0.546,0.429
11696,2098,0,-0.132,-0.991,-82.399,0.568,0.439
11746,2098,0,-0.617,-0.436,-35.242,0.255,0.196
46,2148,0,-0.027,1.000,88.457,0.739,0.340
96,2148,0,-0.017,0.894,88.886,0.686,0.327
146,2148,0,-0.011,0.140,85.585,0.629,0.328
196,2148,0,-0.012,-0.312,-87.740,0.589,0.343
246,2148,0,-0.013,-0.189,-86.200,0.564,0.361
296,2148,0,-0.015,0.245,86.582,0.535,0.370
346,2148,0,-0.019,0.397,87.302,0.501,0.369
396,2148,0,-0.020,-0.170,-83.401,0.478,0.362
446,2148,0,-0.056,-0.978,-86.747,0.472,0.356
496,2148,0,-0.128,-0.991,-82.650,0.472,0.356
546,2148,0,-0.215,-0.976,-77.597,0.486,0.363
596,2148,0,-0.295,-0.955,-72.813,0.522,0.375
646,2148,0,-0.354,-0.935,-69.278,0.565,0.385
696,2148,0,-0.397,-0.918,-66.576,0.590,0.380
746,2148,0,-0.442,-0.897,-63.794,0.586,0.359
796,2148,0,-0.493,-0.870,-60.438,0.565,0.330
846,2148,0,-0.547,-0.837,-56.849,0.545,0.297
896,2148,0,-0.589,-0.808,-53.880,0.525,0.260
946,2148,0,-0.618,-0.786,-51.809,0.494,0.222
996,2148,0,-0.647,-0.763,-49.700,0.466,0.194
1046,2148,0,-0.689,-0.725,-46.471,0.470,0.181
1096,2148,0,-0.734,-0.679,-42.789,0.505,0.173
1146,2148,0,-0.770,-0.638,-39.645,0.542,0.168
1196,2148,0,-0.799,-0.601,-36.975,0.545,0.169
1246,2148,0,-0.826,-0.564,-34.336,0.501,0.185
1296,2148,0,-0.856,-0.516,-31.044,0.435,0.219
1346,2148,0,-0.894,-0.447,-26.537,0.389,0.263
1396,2148,0,-0.930,-0.367,-21.528,0.390,0.304
1446,2148,0,-0.954,-0.298,-17.349,0.429,0.331
1496,2148,0,-0.970,-0.242,-14.025,0.477,0.334
1546,2148,0,-0.982,-0.186,-10.729,0.502,0.317
1596,2148,0,-0.992,-0.126,-7.224,0.502,0.295
1646,2148,0,-0.997,-0.074,-4.256,0.497,0.285
1696,2148,0,-0.999,-0.038,-2.175,0.497,0.287
1746,2148,0,-1.000,-0.005,-0.278,0.490,0.292
1796,2148,0,-0.999,0.030,1.733,0.471,0.288
1846,2148,0,-0.998,0.059,3.370,0.455,0.275
1896,2148,0,-0.997,0.074,4.216,0.455,0.261
1946,2148,0,-0.997,0.077,4.411,0.475,0.256
1996,2148,0,-0.997,0.077,4.434,0.494,0.263
2046,2148,0,-0.997,0.082,4.721,0.496,0.265
2096,2148,0,-0.995,0.098,5.605,0.483,0.252
2146,2148,0,-0.992,0.128,7.338,0.462,0.231
2196,2148,0,-0.986,0.168,9.685,0.443,0.220
2246,2148,0,-0.978,0.206,11.911,0.423,0.223
2296,2148,0,-0.970,0.243,14.047,0.403,0.227
2346,2148,0,-0.957,0.289,16.794,0.392,0.227
2396,2148,0,-0.940,0.342,19.996,0.413,0.235
2446,2148,0,-0.925,0.380,22.343,0.470,0.258
2496,2148,0,-0.919,0.395,23.289,0.537,0.291
2546,2148,0,-0.916,0.400,23.592,0.582,0.321
2596,2148,0,-0.913,0.408,24.061,0.601,0.334
2646,2148,0,-0.906,0.423,25.004,0.611,0.327
2696,2148,0,-0.897,0.442,26.207,0.625,0.306
2746,2148,0,-0.890,0.456,27.139,0.637,0.285
2796,2148,0,-0.889,0.457,27.214,0.634,0.278
2846,2148,0,-0.896,0.444,26.337,0.615,0.284
2896,2148,0,-0.903,0.429,25.398,0.594,0.287
2946,2148,0,-0.902,0.433,25.630,0.583,0.277
2996,2148,0,-0.887,0.461,27.484,0.586,0.258
3046,2148,0,-0.863,0.505,30.351,0.599,0.241
3096,2148,0,-0.836,0.549,33.279,0.607,0.230
3146,2148,0,-0.813,0.582,35.599,0.602,0.224
3196,2148,0,-0.797,0.603,37.110,0.593,0.215
3246,2148,0,-0.783,0.622,38.486,0.583,0.200
3296,2148,0,-0.757,0.653,40.801,0.565,0.181
3346,2148,0,-0.713,0.700,44.487,0.541,0.163
3396,2148,0,-0.658,0.753,48.859,0.521,0.152
3446,2148,0,-0.607,0.795,52.650,0.517,0.149
3496,2148,0,-0.568,0.823,55.363,0.533,0.153
3546,2148,0,-0.539,0.842,57.402,0.559,0.160
3596,2148,0,-0.514,0.858,59.053,0.581,0.174
3646,2148,0,-0.501,0.866,59.950,0.594,0.193
3696,2148,0,-0.508,0.862,59.501,0.593,0.210
3746,2148,0,-0.539,0.842,57.404,0.582,0.218
3796,2148,0,-0.592,0.806,53.681,0.574,0.219
3846,2148,0,-0.657,0.753,48.885,0.586,0.218
3896,2148,0,-0.715,0.699,44.327,0.612,0.224
3946,2148,0,-0.751,0.660,41.284,0.633,0.241
3996,2148,0,-0.767,0.642,39.922,0.638,0.266
4046,2148,0,-0.768,0.640,39.787,0.631,0.290
4096,2148,0,-0.762,0.648,40.382,0.628,0.309
4146,2148,0,-0.754,0.657,41.054,0.635,0.326
4196,2148,0,-0.752,0.659,41.208,0.646,0.350
4246,2148,0,-0.761,0.649,40.474,0.650,0.388
4296,2148,0,-0.778,0.628,38.928,0.630,0.431
4346,2148,0,-0.796,0.605,37.216,0.583,0.464
4396,2148,0,-0.805,0.593,36.392,0.524,0.475
4446,2148,0,-0.798,0.603,37.102,0.478,0.456
4496,2148,0,-0.785,0.619,38.248,0.456,0.409
4546,2148,0,-0.791,0.612,37.739,0.433,0.349
4596,2148,0,-0.824,0.565,34.423,0.383,0.296
4646,2148,0,-0.883,0.468,27.902,0.308,0.263
4696,2148,0,-0.946,0.318,18.554,0.240,0.254
4746,2148,0,-0.984,0.161,9.276,0.196,0.261
4796,2148,0,-0.994,0.052,2.993,0.158,0.271
4846,2148,0,-0.993,-0.004,-0.237,0.120,0.278
4896,2148,0,-0.990,-0.045,-2.601,0.095,0.279
4946,2148,0,-0.967,-0.200,-11.698,0.077,0.277
4996,2148,0,-0.801,-0.583,-36.072,0.093,0.282
5046,2148,0,-0.633,-0.773,-50.663,0.181,0.300
5096,2148,0,-0.582,-0.813,-54.415,0.276,0.327
5146,2148,0,-0.560,-0.828,-55.911,0.336,0.350
5196,2148,0,-0.544,-0.839,-57.020,0.360,0.363
5246,2148,0,-0.532,-0.847,-57.864,0.363,0.375
5296,2148,0,-0.533,-0.846,-57.758,0.368,0.395
5346,2148,0,-0.571,-0.821,-55.181,0.374,0.417
5396,2148,0,-0.654,-0.755,-49.095,0.376,0.423
5446,2148,0,-0.761,-0.647,-40.357,0.387,0.408
5496,2148,0,-0.849,-0.526,-31.788,0.419,0.381
5546,2148,0,-0.904,-0.428,-25.322,0.463,0.351
5596,2148,0,-0.935,-0.354,-20.763,0.508,0.325
5646,2148,0,-0.954,-0.300,-17.446,0.551,0.303
5696,2148,0,-0.966,-0.259,-15.038,0.588,0.289
5746,2148,0,-0.973,-0.231,-13.381,0.613,0.286
5796,2148,0,-0.977,-0.215,-12.393,0.630,0.288
5846,2148,0,-0.977,-0.211,-12.179,0.644,0.290
5896,2148,0,-0.976,-0.219,-12.660,0.657,0.288
5946,2148,0,-0.973,-0.230,-13.306,0.672,0.285
5996,2148,0,-0.972,-0.235,-13.617,0.683,0.283
6046,2148,0,-0.972,-0.236,-13.628,0.683,0.285
6096,2148,0,-0.972,-0.235,-13.598,0.664,0.285
6146,2148,0,-0.972,-0.236,-13.669,0.631,0.278
6196,2148,0,-0.970,-0.242,-14.013,0.594,0.267
6246,2148,0,-0.967,-0.254,-14.715,0.566,0.254
6296,2148,0,-0.963,-0.270,-15.693,0.559,0.241
6346,2148,0,-0.957,-0.289,-16.811,0.570,0.230
6396,2148,0,-0.953,-0.303,-17.651,0.580,0.222
6446,2148,0,-0.953,-0.302,-17.588,0.574,0.218
6496,2148,0,-0.958,-0.287,-16.658,0.552,0.223
6546,2148,0,-0.961,-0.276,-16.021,0.524,0.239
6596,2148,0,-0.959,-0.281,-16.334,0.499,0.265
6646,2148,0,-0.954,-0.298,-17.348,0.487,0.298
6696,2148,0,-0.942,-0.333,-19.444,0.487,0.341
6746,2148,0,-0.923,-0.383,-22.567,0.492,0.391
6796,2148,0,-0.903,-0.429,-25.396,0.486,0.438
6846,2148,0,-0.888,-0.458,-27.287,0.444,0.457
6896,2148,0,-0.880,-0.473,-28.265,0.346,0.440
6946,2148,0,-0.893,-0.440,-26.208,0.197,0.401
6996,2148,0,-0.933,0.068,4.144,0.079,0.369
7046,2148,0,-0.777,0.620,38.613,0.158,0.354
7096,2148,0,-0.756,0.650,40.706,0.256,0.354
7146,2148,0,-0.790,0.611,37.715,0.334,0.366
7196,2148,0,-0.834,0.549,33.350,0.408,0.385
7246,2148,0,-0.867,0.498,29.863,0.464,0.403
7296,2148,0,-0.885,0.465,27.689,0.492,0.408
7346,2148,0,-0.893,0.449,26.690,0.506,0.399
7396,2148,0,-0.894,0.449,26.651,0.526,0.391
7446,2148,0,-0.891,0.454,27.010,0.551,0.388
7496,2148,0,-0.887,0.461,27.454,0.570,0.388
7546,2148,0,-0.881,0.474,28.290,0.574,0.388
7596,2148,0,-0.870,0.493,29.555,0.574,0.391
7646,2148,0,-0.859,0.511,30.751,0.589,0.402
7696,2148,0,-0.853,0.522,31.486,0.619,0.418
7746,2148,0,-0.851,0.525,31.650,0.638,0.435
7796,2148,0,-0.854,0.520,31.361,0.627,0.455
7846,2148,0,-0.859,0.511,30.746,0.606,0.486
7896,2148,0,-0.866,0.499,29.950,0.605,0.525
7946,2148,0,-0.871,0.491,29.417,0.618,0.562
7996,2148,0,-0.873,0.488,29.207,0.622,0.592
8046,2148,0,-0.878,0.479,28.602,0.610,0.614
8096,2148,0,-0.890,0.455,27.086,0.591,0.632
8146,2148,0,-0.905,0.425,25.130,0.572,0.642
8196,2148,0,-0.918,0.396,23.359,0.551,0.648
8246,2148,0,-0.930,0.368,21.607,0.535,0.652
8296,2148,0,-0.942,0.334,19.533,0.536,0.661
8346,2148,0,-0.953,0.303,17.655,0.564,0.674
8396,2148,0,-0.957,0.289,16.777,0.606,0.687
8446,2148,0,-0.957,0.289,16.810,0.637,0.693
8496,2148,0,-0.957,0.291,16.900,0.642,0.690
8546,2148,0,-0.960,0.279,16.220,0.623,0.676
8596,2148,0,-0.967,0.256,14.810,0.593,0.657
8646,2148,0,-0.972,0.234,13.543,0.563,0.640
8696,2148,0,-0.975,0.224,12.916,0.538,0.634
8746,2148,0,-0.975,0.221,12.744,0.522,0.639
8796,2148,0,-0.975,0.224,12.954,0.510,0.642
8846,2148,0,-0.972,0.237,13.682,0.490,0.626
8896,2148,0,-0.966,0.257,14.909,0.457,0.596
8946,2148,0,-0.957,0.291,16.928,0.425,0.572
8996,2148,0,-0.939,0.344,20.140,0.405,0.565
9046,2148,0,-0.915,0.403,23.741,0.402,0.567
9096,2148,0,-0.897,0.442,26.243,0.413,0.566
9146,2148,0,-0.895,0.446,26.471,0.432,0.558
9196,2148,0,-0.912,0.411,24.254,0.457,0.547
9246,2148,0,-0.932,0.363,21.262,0.489,0.536
9296,2148,0,-0.941,0.339,19.828,0.526,0.537
9346,2148,0,-0.935,0.354,20.716,0.557,0.558
9396,2148,0,-0.922,0.387,22.742,0.572,0.589
9446,2148,0,-0.911,0.413,24.412,0.562,0.603
9496,2148,0,-0.905,0.426,25.193,0.535,0.589
9546,2148,0,-0.903,0.430,25.498,0.520,0.561
9596,2148,0,-0.899,0.439,26.017,0.529,0.541
9646,2148,0,-0.892,0.452,26.892,0.546,0.541
9696,2148,0,-0.885,0.465,27.688,0.551,0.558
9746,2148,0,-0.882,0.472,28.170,0.538,0.579
9796,2148,0,-0.878,0.479,28.633,0.508,0.587
9846,2148,0,-0.869,0.494,29.624,0.471,0.577
9896,2148,0,-0.854,0.521,31.369,0.451,0.558
9946,2148,0,-0.836,0.549,33.308,0.467,0.544
